,lr=1e-06
193,1.2163795232772827
194,1.7503145933151245
195,1.2998768091201782
196,1.3351904153823853
197,1.239548683166504
198,1.1745823621749878
199,1.1185274124145508
200,0.9933122396469116
201,1.0734933614730835
202,1.4668185710906982
203,1.1208009719848633
204,1.0938011407852173
205,1.2848654985427856
206,1.2075594663619995
207,1.2019668817520142
208,1.0521209239959717
209,0.9652278423309326
210,1.206172227859497
211,1.0325946807861328
212,0.9191046953201294
213,1.0697883367538452
214,1.0481703281402588
215,1.338913083076477
216,1.4234535694122314
217,1.9600433111190796
218,1.253472924232483
219,1.006473183631897
220,1.225751280784607
221,1.4502531290054321
222,1.1978507041931152
223,1.2948803901672363
224,1.0733060836791992
225,1.2432202100753784
226,1.2135207653045654
227,1.502546787261963
228,1.387608528137207
229,1.0177125930786133
230,1.7451592683792114
231,1.2680073976516724
232,1.152983546257019
233,1.059082269668579
234,1.3175020217895508
235,1.6319642066955566
236,1.6507692337036133
237,1.1385574340820312
238,1.7558743953704834
239,1.0791146755218506
240,1.2714619636535645
241,1.3501726388931274
242,0.9572633504867554
243,1.128624439239502
244,0.9739705324172974
245,1.4045242071151733
246,0.9569141268730164
247,1.0364972352981567
248,1.1825413703918457
249,1.0785688161849976
250,1.4043349027633667
251,1.1576378345489502
252,1.0854698419570923
253,1.0977312326431274
254,0.9576318264007568
255,1.234118938446045
256,1.2229413986206055
257,1.7458491325378418
258,1.2407199144363403
259,1.6766114234924316
260,1.1080397367477417
261,1.2203127145767212
262,2.1046464443206787
263,1.488559603691101
264,1.624784231185913
265,1.2827321290969849
266,1.1110448837280273
267,3.4307947158813477
268,1.3532016277313232
269,1.2773551940917969
270,1.2597382068634033
271,1.4484654664993286
272,1.1020252704620361
273,1.022448182106018
274,1.2328752279281616
275,1.1758195161819458
276,1.1276373863220215
277,1.49319326877594
278,1.0881826877593994
279,1.050797700881958
280,0.969586968421936
281,1.0884318351745605
282,1.2470251321792603
283,0.9942296147346497
284,1.1285649538040161
285,1.1976345777511597
286,0.9732263088226318
287,1.354540467262268
288,1.1513893604278564
289,1.1652016639709473
290,1.089996099472046
291,1.4709985256195068
292,1.2786705493927002
293,1.1339316368103027
294,1.2426098585128784
295,1.364824891090393
296,1.067088007926941
297,0.9390783905982971
298,1.3277297019958496
299,1.188363790512085
300,1.2642817497253418
301,1.2982546091079712
302,1.8430707454681396
303,1.2750062942504883
304,1.4564520120620728
305,1.3540362119674683
306,1.1800587177276611
307,1.3671303987503052
308,1.291057825088501
309,1.3823498487472534
310,1.2613276243209839
311,1.5903316736221313
312,1.343170404434204
313,1.199998140335083
314,1.3123458623886108
315,1.2893272638320923
316,1.1975570917129517
317,1.2208161354064941
318,1.0281257629394531
319,1.0826689004898071
320,1.322788119316101
321,1.4830548763275146
322,1.0976136922836304
323,1.6388310194015503
324,1.0090930461883545
325,0.9806049466133118
326,1.175349473953247
327,1.0273494720458984
328,1.1598907709121704
329,2.6429851055145264
330,1.6709378957748413
331,1.1378684043884277
332,1.548816442489624
333,1.0532870292663574
334,1.1129629611968994
335,1.174243688583374
336,1.393024206161499
337,1.020593523979187
338,1.4086977243423462
339,1.0555763244628906
340,1.256251335144043
341,1.3352693319320679
342,1.3297529220581055
343,1.3948527574539185
344,1.213720679283142
345,1.8880715370178223
346,1.2643734216690063
347,1.3967686891555786
348,1.1745011806488037
349,1.3825923204421997
350,1.0427182912826538
351,1.384581446647644
352,1.2225077152252197
353,1.0868432521820068
354,1.2580766677856445
355,0.9416261911392212
356,1.23583984375
357,1.7882000207901
358,1.2186256647109985
359,1.204472303390503
360,1.0716009140014648
361,1.304681420326233
362,1.1202058792114258
363,1.4637079238891602
364,1.2136330604553223
365,1.074154019355774
366,1.075341820716858
367,1.2150294780731201
368,1.3838897943496704
369,0.9706031084060669
370,0.9236384630203247
371,1.1657342910766602
372,0.9733021259307861
373,0.955345630645752
374,1.3110731840133667
375,1.2468621730804443
376,1.3599603176116943
377,4.7319416999816895
378,1.2364104986190796
379,1.7108938694000244
380,1.0433179140090942
381,1.0728521347045898
382,1.3477014303207397
383,1.0407577753067017
384,1.2915984392166138
385,1.1379342079162598
386,1.1199939250946045
387,1.216958999633789
388,1.480955958366394
389,1.1609114408493042
390,1.377742052078247
391,0.9414727687835693
392,1.31886887550354
393,1.2422667741775513
394,1.0380226373672485
395,2.872445821762085
396,1.1230409145355225
397,0.9494751691818237
398,1.1263272762298584
399,1.1028714179992676
400,1.3568110466003418
401,1.5048905611038208
402,0.9918104410171509
403,1.2694661617279053
404,1.429174542427063
405,1.5165799856185913
406,1.7021211385726929
407,1.3992459774017334
408,1.365112066268921
409,1.419475793838501
410,2.086427688598633
411,1.4353358745574951
412,1.3952836990356445
413,0.9950658082962036
414,1.2605425119400024
415,1.8608529567718506
416,1.4146637916564941
417,1.2693973779678345
418,1.1477845907211304
419,1.025604248046875
420,1.0794156789779663
421,1.3173131942749023
422,1.0872925519943237
423,1.1458739042282104
424,1.5745549201965332
425,1.2666354179382324
426,1.2489125728607178
427,1.1122791767120361
428,1.0630693435668945
429,0.9977787733078003
430,1.2814128398895264
431,1.3412655591964722
432,1.420088768005371
433,1.3446846008300781
434,1.343513011932373
435,1.3019453287124634
436,1.0328590869903564
437,1.331098198890686
438,1.4376200437545776
439,1.179492473602295
440,1.255849838256836
441,1.3885878324508667
442,1.1940133571624756
443,1.251202940940857
444,1.1100614070892334
445,1.0232282876968384
446,1.3574010133743286
447,1.1300156116485596
448,3.631760835647583
449,1.1627528667449951
450,1.267104983329773
451,1.2145328521728516
452,1.2952580451965332
453,1.3563810586929321
454,1.052278995513916
455,1.09871244430542
456,1.1016623973846436
457,1.2013859748840332
458,1.1850601434707642
459,1.0378471612930298
460,1.0809050798416138
461,1.4037528038024902
462,1.3784838914871216
463,1.1442631483078003
464,1.259344458580017
465,1.1712487936019897
466,1.4546656608581543
467,1.1040253639221191
468,0.9527138471603394
469,1.2815804481506348
470,1.1456745862960815
471,1.3538455963134766
472,1.2126004695892334
473,1.354980707168579
474,2.626699924468994
475,1.1039460897445679
476,0.9655645489692688
477,1.1940174102783203
478,1.4266729354858398
479,1.1900923252105713
480,1.167563796043396
481,1.4818320274353027
482,1.5089688301086426
483,1.0298477411270142
484,0.9696204662322998
485,0.9769934415817261
486,1.0533602237701416
487,1.293064832687378
488,1.0196748971939087
489,1.02676522731781
490,1.1077772378921509
491,2.0935840606689453
492,1.4257805347442627
493,1.347805380821228
494,1.386854887008667
495,1.0641001462936401
496,0.9379527568817139
497,1.3528183698654175
498,1.4973231554031372
499,1.0584946870803833
500,1.2343952655792236
501,1.2564716339111328
502,1.0867626667022705
503,1.322192668914795
504,0.9560184478759766
505,1.1735336780548096
506,1.2316374778747559
507,1.107433557510376
508,1.5314762592315674
509,0.8642182946205139
510,3.0371527671813965
511,1.5996663570404053
512,1.2286101579666138
513,1.086478590965271
514,1.3733181953430176
515,1.145377516746521
516,1.095252275466919
517,1.1582521200180054
518,1.4081453084945679
519,1.1825971603393555
520,1.0990779399871826
521,0.9587101936340332
522,1.503624677658081
523,1.3647949695587158
524,0.9700675010681152
525,1.110486388206482
526,1.145596981048584
527,0.9205595254898071
528,1.3036772012710571
529,1.2210969924926758
530,1.8824032545089722
531,1.4983900785446167
532,1.21820068359375
533,1.230777382850647
534,1.0059492588043213
535,1.1633659601211548
536,1.1173640489578247
537,1.1662777662277222
538,1.4734365940093994
539,0.9570755958557129
540,1.9139947891235352
541,1.3919365406036377
542,1.1838051080703735
543,2.03564715385437
544,1.064300775527954
545,1.4997247457504272
546,1.0297133922576904
547,1.2462708950042725
548,0.901803731918335
549,1.3894286155700684
550,1.100165843963623
551,1.1009225845336914
552,1.3179900646209717
553,1.2176945209503174
554,1.0889333486557007
555,1.4273457527160645
556,1.351660966873169
557,1.1948891878128052
558,1.1226046085357666
559,0.9465987682342529
560,1.0180513858795166
561,1.2498699426651
562,0.975684642791748
563,1.2569749355316162
564,1.4182957410812378
565,1.0773463249206543
566,1.0005854368209839
567,1.368217945098877
568,1.2187938690185547
569,1.1048924922943115
570,1.0846798419952393
571,1.1654160022735596
572,1.2162525653839111
573,1.246529221534729
574,0.9767144322395325
575,1.0476304292678833
576,0.979010283946991
577,1.0609850883483887
578,1.457185983657837
579,1.4581663608551025
580,1.0034031867980957
581,1.3516840934753418
582,0.7993922233581543
583,1.357037901878357
584,1.4119439125061035
585,1.1094011068344116
586,0.9937018156051636
587,1.0009193420410156
588,1.1888439655303955
589,1.2392115592956543
590,1.3150150775909424
591,1.2488529682159424
592,1.1851000785827637
593,1.3358089923858643
594,1.1875807046890259
595,1.2808570861816406
596,10.752301216125488
597,1.0839533805847168
598,1.446536898612976
599,1.9310963153839111
600,1.1909233331680298
601,1.3943824768066406
602,1.2040399312973022
603,1.043320894241333
604,1.3742084503173828
605,1.0395241975784302
606,1.2347607612609863
607,1.3245315551757812
608,1.9611868858337402
609,1.1249626874923706
610,1.5075390338897705
611,1.2459698915481567
612,1.234398603439331
613,1.178755521774292
614,1.3069480657577515
615,1.1552917957305908
616,1.124542236328125
617,1.2010639905929565
618,1.1216464042663574
619,1.6673707962036133
620,0.9434044361114502
621,1.152552843093872
622,1.0991874933242798
623,1.1002458333969116
624,0.9104949235916138
625,1.2561991214752197
626,1.0896317958831787
627,1.242309331893921
628,1.3545448780059814
629,1.2262455224990845
630,1.4077926874160767
631,1.1855820417404175
632,1.112252950668335
633,1.314931035041809
634,1.3737969398498535
635,1.015838384628296
636,1.4103598594665527
637,1.2959123849868774
638,1.4639676809310913
639,1.0356765985488892
640,1.132018804550171
641,1.1439337730407715
642,1.218406319618225
643,1.1363475322723389
644,1.0167405605316162
645,1.0955277681350708
646,1.117187738418579
647,1.3603882789611816
648,1.0062944889068604
649,1.3072268962860107
650,0.9170453548431396
651,1.3588463068008423
652,1.0842111110687256
653,1.6291110515594482
654,1.0497748851776123
655,1.4328850507736206
656,2.0608272552490234
657,1.3260934352874756
658,1.0139050483703613
659,1.1454675197601318
660,1.2146331071853638
661,0.9089705944061279
662,1.023678183555603
663,1.0145199298858643
664,1.3799971342086792
665,1.4481468200683594
666,1.1216087341308594
667,1.1620333194732666
668,1.1964744329452515
669,1.0926601886749268
670,1.1067713499069214
671,1.0991636514663696
672,1.340437412261963
673,1.2755553722381592
674,3.078739881515503
675,1.1411176919937134
676,1.0900834798812866
677,1.121056079864502
678,0.9141201376914978
679,1.2014857530593872
680,1.0414232015609741
681,1.1336796283721924
682,1.0677903890609741
683,1.2049846649169922
684,1.313797950744629
685,1.1435573101043701
686,1.2291004657745361
687,1.2429401874542236
688,0.9730522632598877
689,1.2630482912063599
690,1.382129192352295
691,1.0573821067810059
692,1.0521032810211182
693,1.088408350944519
694,1.557478666305542
695,1.0198036432266235
696,1.172609567642212
697,1.2602778673171997
698,1.5080467462539673
699,1.2162939310073853
700,1.5857467651367188
701,1.0703996419906616
702,1.2126182317733765
703,1.0525670051574707
704,1.3064097166061401
705,1.0559242963790894
706,1.240761160850525
707,1.1591981649398804
708,1.3677430152893066
709,0.9583543539047241
710,1.0781183242797852
711,1.3479506969451904
712,1.2243835926055908
713,1.4704184532165527
714,1.4059621095657349
715,1.4901469945907593
716,1.0466363430023193
717,0.9565328359603882
718,1.2797226905822754
719,1.2002617120742798
720,1.144429326057434
721,1.217099666595459
722,1.2787997722625732
723,1.1316152811050415
724,1.167506456375122
725,4.395646095275879
726,1.3303265571594238
727,1.3175216913223267
728,1.1421788930892944
729,1.0889028310775757
730,1.351313591003418
731,1.750328540802002
732,1.3121329545974731
733,1.2195119857788086
734,1.1421635150909424
735,1.1437146663665771
736,1.2010416984558105
737,1.274806261062622
738,1.6664717197418213
739,1.0687147378921509
740,1.0900160074234009
741,1.5305839776992798
742,1.5506258010864258
743,1.0626205205917358
744,1.4978699684143066
745,1.2173659801483154
746,1.290571689605713
747,1.0935600996017456
748,1.9789824485778809
749,1.0590970516204834
750,0.9957203269004822
751,1.5145331621170044
752,1.1303156614303589
753,1.2944141626358032
754,1.1754868030548096
755,1.2274184226989746
756,1.1808927059173584
757,1.2250279188156128
758,0.9911468029022217
759,1.0989651679992676
760,0.8792325258255005
761,0.8871759176254272
762,1.3634755611419678
763,1.2361609935760498
764,1.202497124671936
765,1.0355242490768433
766,1.9208836555480957
767,1.2555415630340576
768,1.1333279609680176
769,1.2481880187988281
770,1.4771153926849365
771,1.2668579816818237
772,1.4533028602600098
773,1.602924108505249
774,1.22224760055542
775,1.112351417541504
776,1.2241512537002563
777,1.2323906421661377
778,1.2811082601547241
779,1.2222907543182373
780,1.4714789390563965
781,0.8718703985214233
782,1.2764101028442383
783,1.0209498405456543
784,1.863792896270752
785,1.0827935934066772
786,1.608322024345398
787,1.0639182329177856
788,1.157233476638794
789,1.5450992584228516
790,1.4446625709533691
791,1.3743082284927368
792,1.2410331964492798
793,1.4665359258651733
794,1.1524885892868042
795,1.3074169158935547
796,1.0970630645751953
797,1.5601561069488525
798,1.3002545833587646
799,2.3663573265075684
800,1.182531476020813
801,1.2545932531356812
802,1.467836856842041
803,1.3008899688720703
804,1.2795937061309814
805,1.3053607940673828
806,1.0602115392684937
807,1.1823948621749878
808,1.7507259845733643
809,1.4318097829818726
810,1.0855752229690552
811,1.3615871667861938
812,1.0889290571212769
813,1.1227962970733643
814,1.0097284317016602
815,1.1984518766403198
816,1.648543119430542
817,1.412773609161377
818,1.4129259586334229
819,1.2032533884048462
820,1.3693528175354004
821,1.1026949882507324
822,1.2441459894180298
823,1.3303859233856201
824,1.1576497554779053
825,1.1134371757507324
826,1.2357463836669922
827,0.934672474861145
828,0.9729577302932739
829,1.500205397605896
830,1.146867036819458
831,0.970931887626648
832,2.28360652923584
833,1.209496021270752
834,1.1164393424987793
835,1.157811164855957
836,1.146552562713623
837,1.4296350479125977
838,1.3218847513198853
839,1.1642863750457764
840,1.4240264892578125
841,1.1452499628067017
842,0.9686648845672607
843,1.0809863805770874
844,0.9222981929779053
845,1.0648386478424072
846,1.8673509359359741
847,1.3685722351074219
848,1.0780212879180908
849,1.064684271812439
850,1.678199052810669
851,9.873229026794434
852,1.1230335235595703
853,1.2907136678695679
854,1.509394645690918
855,1.2585506439208984
856,0.9418988823890686
857,1.3877763748168945
858,0.9752379655838013
859,1.1306971311569214
860,1.2732815742492676
861,1.3401639461517334
862,1.0355569124221802
863,1.0801738500595093
864,1.0572597980499268
865,1.3845511674880981
866,1.2495269775390625
867,0.9882620573043823
868,1.0672471523284912
869,1.3314249515533447
870,1.1975295543670654
871,1.2484275102615356
872,1.1875133514404297
873,1.3213136196136475
874,1.2218070030212402
875,1.2328436374664307
876,1.0310873985290527
877,0.9139457941055298
878,1.6814035177230835
879,2.834944248199463
880,1.5049397945404053
881,1.2686718702316284
882,1.554733395576477
883,1.3080214262008667
884,1.5362322330474854
885,1.2729169130325317
886,1.1340043544769287
887,1.1353801488876343
888,1.1671355962753296
889,1.3303136825561523
890,1.215111494064331
891,0.9342682361602783
892,1.2663979530334473
893,1.3887720108032227
894,1.495633602142334
895,1.0605132579803467
896,1.1338955163955688
897,3.848158597946167
898,0.9112894535064697
899,1.4442830085754395
900,1.0741018056869507
901,1.0818977355957031
902,1.6720070838928223
903,1.224212884902954
904,1.3018662929534912
905,1.3874664306640625
906,0.9980024099349976
907,1.2717678546905518
908,1.1229126453399658
909,0.8737442493438721
910,1.0597543716430664
911,1.0598088502883911
912,1.334744930267334
913,1.3525896072387695
914,1.2636741399765015
915,1.0777240991592407
916,1.2648322582244873
917,1.343668818473816
918,1.0786622762680054
919,0.9582145810127258
920,1.4094520807266235
921,0.9283490180969238
922,1.1335017681121826
923,1.2560763359069824
924,1.0387989282608032
925,0.777924656867981
926,1.029914379119873
927,0.9668673276901245
928,1.1351252794265747
929,1.156732439994812
930,1.05594003200531
931,1.2871806621551514
932,0.8838872909545898
933,0.8184739351272583
934,1.3509784936904907
935,1.2606912851333618
936,1.1028757095336914
937,1.460985779762268
938,1.3857389688491821
939,1.1436902284622192
940,1.2550791501998901
941,1.2945592403411865
942,1.5090405941009521
943,1.4712649583816528
944,1.2658555507659912
945,1.1024035215377808
946,1.292771339416504
947,1.214235782623291
948,1.205113410949707
949,1.2422606945037842
950,1.5384349822998047
951,1.5063846111297607
952,0.984099268913269
953,1.1358562707901
954,1.220273733139038
955,1.2283515930175781
956,1.0721619129180908
957,1.0352766513824463
958,0.8931443095207214
959,1.3097600936889648
960,1.231000542640686
961,1.0622142553329468
962,1.1112544536590576
963,1.4438332319259644
964,1.1921066045761108
965,1.263864278793335
966,1.495246171951294
967,1.5470863580703735
968,1.117803931236267
969,1.2834264039993286
970,1.1769795417785645
971,1.1469172239303589
972,1.0564156770706177
973,1.2127132415771484
974,1.4041662216186523
975,1.2600975036621094
976,1.2609038352966309
977,1.116196632385254
978,1.1038296222686768
979,1.2839994430541992
980,1.2197468280792236
981,1.184847116470337
982,0.9400373697280884
983,1.6096925735473633
984,1.5451477766036987
985,1.2149856090545654
986,0.9931762218475342
987,0.9604652523994446
988,1.7513699531555176
989,1.2811400890350342
990,1.6181150674819946
991,1.2080227136611938
992,1.0179193019866943
993,1.2709932327270508
994,1.0831655263900757
995,1.3913224935531616
996,1.0887885093688965
997,1.4931509494781494
998,1.2941910028457642
999,1.1759260892868042
1000,1.3807570934295654
1001,0.9907451272010803
1002,1.3647515773773193
1003,1.4885914325714111
1004,1.093566656112671
1005,1.2427058219909668
1006,1.1314408779144287
1007,1.1116811037063599
1008,1.1581437587738037
1009,1.1099424362182617
1010,1.0801111459732056
1011,0.9541401267051697
1012,1.1897341012954712
1013,1.0942596197128296
1014,0.959811806678772
1015,1.2703888416290283
1016,1.1209588050842285
1017,1.056228518486023
1018,1.2480322122573853
1019,1.08526611328125
1020,1.7253373861312866
1021,1.212520718574524
1022,1.2102665901184082
1023,1.0250999927520752
1024,0.9588122367858887
1025,0.9464341402053833
1026,1.182955265045166
1027,1.0172765254974365
1028,1.4219317436218262
1029,1.158003330230713
1030,1.0477745532989502
1031,1.1101570129394531
1032,1.2777581214904785
1033,1.5880893468856812
1034,1.311110258102417
1035,1.2175936698913574
1036,1.00673246383667
1037,1.2326993942260742
1038,1.4032467603683472
1039,1.3311430215835571
1040,0.9374119639396667
1041,0.916279673576355
1042,1.7264944314956665
1043,1.190950632095337
1044,1.0275046825408936
1045,1.0756416320800781
1046,0.9301760196685791
1047,1.099714994430542
1048,1.374098777770996
1049,1.4999595880508423
1050,1.2032052278518677
1051,1.14486563205719
1052,1.039894938468933
1053,1.3912928104400635
1054,1.1298578977584839
1055,1.2149910926818848
1056,1.0260740518569946
1057,1.162790060043335
1058,1.1415681838989258
1059,1.0921417474746704
1060,1.1268640756607056
1061,0.9657273292541504
1062,1.2167539596557617
1063,0.9918532371520996
1064,1.0281494855880737
1065,1.2571601867675781
1066,1.1346689462661743
1067,1.1341546773910522
1068,1.1818463802337646
1069,1.2986490726470947
1070,1.3724751472473145
1071,1.124068021774292
1072,1.0968306064605713
1073,1.7118101119995117
1074,1.2511759996414185
1075,1.4627829790115356
1076,1.153991460800171
1077,1.2113041877746582
1078,1.0833637714385986
1079,1.0934598445892334
1080,1.0856577157974243
1081,1.1107358932495117
1082,1.1196730136871338
1083,1.1540648937225342
1084,1.067133903503418
1085,1.1749824285507202
1086,1.0846576690673828
1087,1.0818049907684326
1088,1.4518940448760986
1089,1.7217423915863037
1090,1.206506609916687
1091,1.258925199508667
1092,2.2366015911102295
1093,1.2858350276947021
1094,3.2653403282165527
1095,1.591076374053955
1096,1.12204909324646
1097,1.1250519752502441
1098,1.1889064311981201
1099,1.184370756149292
1100,1.2582659721374512
1101,1.2342498302459717
1102,1.341995120048523
1103,1.3768476247787476
1104,1.3499253988265991
1105,1.2672252655029297
1106,1.1463559865951538
1107,0.9643148183822632
1108,1.2124171257019043
1109,1.078787088394165
1110,1.193657398223877
1111,1.0964401960372925
1112,1.233090877532959
1113,1.8047435283660889
1114,1.3589706420898438
1115,1.0959166288375854
1116,1.0515650510787964
1117,1.1845632791519165
1118,1.0334454774856567
1119,1.1095359325408936
1120,1.1565841436386108
1121,1.6830272674560547
1122,1.2326449155807495
1123,1.3078482151031494
1124,1.1748653650283813
1125,1.437504768371582
1126,1.2108917236328125
1127,1.2307085990905762
1128,1.2073264122009277
1129,1.2117146253585815
1130,1.1445001363754272
1131,0.8747913837432861
1132,1.2570102214813232
1133,1.1697728633880615
1134,0.9238125085830688
1135,0.9649056792259216
1136,1.5183145999908447
1137,1.2931588888168335
1138,1.1699281930923462
1139,1.106247901916504
1140,2.2916948795318604
1141,1.3162477016448975
1142,1.318611741065979
1143,1.1784638166427612
1144,1.4125380516052246
1145,1.069780945777893
1146,1.3149986267089844
1147,1.1900558471679688
1148,1.4291139841079712
1149,1.401419997215271
1150,1.0645936727523804
1151,1.185453176498413
1152,1.2786506414413452
1153,1.0091785192489624
1154,1.2451204061508179
1155,1.508871078491211
1156,0.974578857421875
1157,1.2068474292755127
1158,1.6971111297607422
1159,1.3158199787139893
1160,1.2753732204437256
1161,1.8896044492721558
1162,1.3466260433197021
1163,1.4470436573028564
1164,28.951431274414062
1165,1.7434431314468384
1166,1.3261512517929077
1167,1.0240535736083984
1168,4.2335286140441895
1169,1.2594250440597534
1170,1.1899324655532837
1171,1.28572678565979
1172,1.8547918796539307
1173,1.049010992050171
1174,1.3393065929412842
1175,1.0377857685089111
1176,1.2365779876708984
1177,1.1492795944213867
1178,1.137574553489685
1179,1.0744755268096924
1180,1.0857852697372437
1181,1.153119683265686
1182,1.548447608947754
1183,1.0863919258117676
1184,1.2538479566574097
1185,1.1221519708633423
1186,1.41224205493927
1187,1.1608591079711914
1188,1.506412148475647
1189,4.233427047729492
1190,0.9856493473052979
1191,1.6139005422592163
1192,1.1673214435577393
1193,1.0606577396392822
1194,1.5582174062728882
1195,1.3191020488739014
1196,1.5153543949127197
1197,0.9992934465408325
1198,1.0971264839172363
1199,1.3053035736083984
1200,1.1457788944244385
1201,1.2141156196594238
1202,1.0639369487762451
1203,1.3600139617919922
1204,1.260654091835022
1205,1.1784642934799194
1206,1.4735448360443115
1207,1.006671667098999
1208,1.2582436800003052
1209,1.3650168180465698
1210,1.2680577039718628
1211,1.0326954126358032
1212,1.1467478275299072
1213,1.5355677604675293
1214,1.2853087186813354
1215,0.9385269284248352
1216,1.6302497386932373
1217,1.0760082006454468
1218,1.4815067052841187
1219,1.3297181129455566
1220,1.184114694595337
1221,1.3056762218475342
1222,1.1413917541503906
1223,1.0078006982803345
1224,1.3158079385757446
1225,1.343062162399292
1226,1.1310797929763794
1227,1.2659317255020142
1228,1.0267572402954102
1229,1.0092663764953613
1230,0.974909782409668
1231,1.001544713973999
1232,1.770862340927124
1233,0.9124235510826111
1234,1.0601840019226074
1235,1.3458681106567383
1236,1.539098858833313
1237,1.2342742681503296
1238,1.0255992412567139
1239,1.3745982646942139
1240,0.9096164703369141
1241,1.3701071739196777
1242,1.1726796627044678
1243,1.2003545761108398
1244,1.3416386842727661
1245,1.0423558950424194
1246,1.0242960453033447
1247,1.1062783002853394
1248,1.0940325260162354
1249,1.1669803857803345
1250,1.2081267833709717
1251,1.1345738172531128
1252,1.25400710105896
1253,1.3015263080596924
1254,1.039515733718872
1255,1.3232464790344238
1256,1.4836965799331665
1257,1.2271864414215088
1258,1.168529987335205
1259,1.249413013458252
1260,1.0876246690750122
1261,1.1483758687973022
1262,1.4114433526992798
1263,1.1593655347824097
1264,1.023841142654419
1265,1.0556782484054565
1266,1.307047963142395
1267,1.0329620838165283
1268,1.073610782623291
1269,1.296708106994629
1270,1.2005248069763184
