,lr=0.1
0,0.4499287009239197
1,5.279604434967041
2,3.956057548522949
3,1.2128623723983765
4,20.15872573852539
5,1.9923491477966309
6,2.972959041595459
7,2.1961829662323
8,2.83829402923584
9,0.7464591264724731
10,1.9457871913909912
11,4.696715354919434
12,1.9614323377609253
13,89.98278045654297
14,2.0221128463745117
15,0.8751137256622314
16,1.9430689811706543
17,2.902292490005493
18,4.425220012664795
19,2.12007474899292
20,3.5534543991088867
21,650.201416015625
22,2.7280399799346924
23,8.242290496826172
24,16.131319046020508
25,58.80301284790039
26,836.4268188476562
27,84.3014907836914
28,58.73512268066406
29,244.53485107421875
30,10.402472496032715
31,11.1207857131958
32,17.397056579589844
33,24.06856918334961
34,15.424386978149414
35,22.91384506225586
36,83.36329650878906
37,27.472095489501953
38,35.933013916015625
39,11.532919883728027
40,13.359575271606445
41,8.310685157775879
42,6.093987941741943
43,19.299468994140625
44,2.6601128578186035
45,2.223372220993042
46,9.980224609375
47,5.159325122833252
48,7.780451774597168
49,4.557702541351318
50,4.442307472229004
51,11.513570785522461
52,4.047640800476074
53,7.314435958862305
54,3.231271505355835
55,1.8100249767303467
56,2.41835355758667
57,0.8450040817260742
58,1.4634515047073364
59,0.5678526163101196
60,0.4483014643192291
61,1.0821596384048462
62,0.5933223962783813
63,0.7992020845413208
64,2.4042842388153076
65,1.0951759815216064
66,0.9961721897125244
67,1.5758756399154663
68,2.215343952178955
69,1.0116647481918335
70,1.2554386854171753
71,1.1207680702209473
72,1.6507854461669922
73,1.264434814453125
74,1.112275242805481
75,1.1620970964431763
76,0.651108980178833
77,0.8963642120361328
78,0.6715960502624512
79,2.73327898979187
80,0.6421972513198853
81,1.2667409181594849
82,0.5777511596679688
83,0.6550320386886597
84,0.5392149686813354
85,0.4701337218284607
86,0.5363456010818481
87,0.679985523223877
88,0.34817853569984436
89,0.6138553619384766
90,0.7130963802337646
91,0.7322426438331604
92,0.43933233618736267
93,2.9934396743774414
94,0.5904407501220703
95,0.7425634264945984
96,0.5086015462875366
97,0.7082980871200562
98,0.5043153166770935
99,7.432040691375732
100,0.31998366117477417
101,0.44493693113327026
102,0.595242440700531
103,23.60761260986328
104,0.7690945267677307
105,18.057783126831055
106,1.769324541091919
107,1.1845271587371826
108,1.2484610080718994
109,0.6983374357223511
110,0.5863131284713745
111,0.46811550855636597
112,0.6874695420265198
113,1.0230976343154907
114,0.9756163954734802
115,1.0149011611938477
116,486.9459228515625
117,104.52327728271484
118,2352.380859375
119,15.091064453125
120,6.883391857147217
121,161.23849487304688
122,2.5072977542877197
123,59.21759033203125
124,6.446905612945557
125,43.9997444152832
126,10.372729301452637
127,19.450424194335938
128,9.057931900024414
129,8.727516174316406
130,10.884316444396973
131,177.249755859375
132,213.2716827392578
133,33.61145782470703
134,216.46336364746094
135,5.264421463012695
136,18.697402954101562
137,17.106359481811523
138,35.10966491699219
139,31.77708625793457
140,7.813045501708984
141,142.9921417236328
142,11.902497291564941
143,14.623197555541992
144,19.56549644470215
145,24.104543685913086
146,476.6826477050781
147,14.962991714477539
148,19.889142990112305
149,116.49594116210938
150,26.727651596069336
151,23.00889015197754
152,15.270150184631348
153,14.96865463256836
154,19.053556442260742
155,14.951390266418457
156,10.421682357788086
157,21.532245635986328
158,9.915581703186035
159,15.974456787109375
160,103.81243896484375
161,15.786670684814453
162,17.5804443359375
163,12.001544952392578
164,17.622535705566406
165,9.909772872924805
166,11.015179634094238
167,9.366994857788086
168,4.678125381469727
169,11.48577880859375
170,12.056548118591309
171,9.576210975646973
172,4.160218715667725
173,6.733920574188232
174,4.118021011352539
175,129.8734893798828
176,10.615384101867676
177,12.452529907226562
178,10.635462760925293
179,6.3711748123168945
180,1.7155299186706543
181,2.83566951751709
182,7.24095344543457
183,7.980682373046875
184,6.30300235748291
185,4.927700996398926
186,18.718461990356445
187,36.04634094238281
188,1.6082446575164795
189,2.690450668334961
190,1.420709490776062
191,2.162446975708008
192,2.789607524871826
193,4.858024597167969
194,3.4595749378204346
195,3.8354148864746094
196,3.7570106983184814
197,4.629465103149414
198,16.60622215270996
199,4.027432441711426
200,2.9625329971313477
201,2.5444211959838867
202,1.5963298082351685
203,2.3820037841796875
204,142.12416076660156
205,5.293354034423828
206,9.458086013793945
207,8.66057014465332
208,6.451465606689453
209,3.070028781890869
210,1.6581840515136719
211,4.478297233581543
212,4.003902435302734
213,4.855301380157471
214,5.2035627365112305
215,11.886678695678711
216,2.1057708263397217
217,1.424334168434143
218,2.347623586654663
219,2.863325595855713
220,11.227654457092285
221,5.550618648529053
222,3.3673758506774902
223,1.5524983406066895
224,3.393054962158203
225,4.414026260375977
226,20.919530868530273
227,3.1171813011169434
228,2.605443239212036
229,2.538652181625366
230,2.66890549659729
231,1.5261117219924927
232,3.9761314392089844
233,3.742870807647705
234,9.106791496276855
235,1.1414415836334229
236,3.736487627029419
237,1.844425916671753
238,1.9174165725708008
239,1.7999000549316406
240,1.5357904434204102
241,2.9251439571380615
242,1.7336782217025757
243,8.888381004333496
244,1.0916403532028198
245,0.655586302280426
246,0.8742029070854187
247,0.6461704969406128
248,0.8291927576065063
249,1.035854458808899
250,0.5684747695922852
