,lr=1e-05
442,1.1559408903121948
443,0.9020076394081116
444,0.7131456136703491
445,0.7920109033584595
446,0.7701875567436218
447,0.9645116329193115
448,1.045886754989624
449,1.0248522758483887
450,0.9930198192596436
451,1.1314479112625122
452,0.7486816048622131
453,0.7136809825897217
454,0.8100958466529846
455,0.8190546035766602
456,0.8596303462982178
457,0.9022417664527893
458,0.8751512765884399
459,0.7571451663970947
460,0.803841233253479
461,0.917946994304657
462,0.8709607124328613
463,0.801591157913208
464,0.8684889674186707
465,0.8765986561775208
466,0.7888810634613037
467,0.8133555054664612
468,0.8428605794906616
469,1.2464406490325928
470,0.9008151888847351
471,1.2109986543655396
472,0.988918125629425
473,0.8111610412597656
474,0.6628049612045288
475,0.8958452939987183
476,0.9496631026268005
477,1.0268741846084595
478,0.8632643222808838
479,0.8762928247451782
480,1.1347600221633911
481,0.8581445813179016
482,0.8586906790733337
483,0.76026850938797
484,1.1169689893722534
485,0.7922967672348022
486,0.983116626739502
487,1.0413012504577637
488,1.0561732053756714
489,0.8572024703025818
490,0.9467349052429199
491,1.0130882263183594
492,0.7782070636749268
493,0.9877158403396606
494,1.244829535484314
495,0.8194409608840942
496,1.1394245624542236
497,0.7557426691055298
498,0.7965283393859863
499,0.6671493053436279
500,0.9054826498031616
501,0.8831745386123657
502,0.7186165452003479
503,0.764049768447876
504,0.6241985559463501
505,0.9499762058258057
506,0.8047434091567993
507,1.0646167993545532
508,0.8091528415679932
509,0.9656147956848145
510,0.7248457074165344
511,1.009321928024292
512,0.9140316247940063
513,0.7823532819747925
514,0.8220483660697937
515,0.8593561053276062
516,1.1146944761276245
517,0.9058252573013306
518,0.7682521343231201
519,1.076672911643982
520,0.8631266355514526
521,0.9282384514808655
522,0.925530731678009
523,0.8102705478668213
524,0.7369441390037537
525,0.5733270049095154
526,0.984001874923706
527,0.8183981776237488
528,0.834247887134552
529,0.8939759135246277
530,0.9446836709976196
531,0.845840573310852
532,0.7974817752838135
533,0.9792528748512268
534,0.8140496611595154
535,0.7515793442726135
536,0.8898479342460632
537,0.7902964353561401
538,0.9404025077819824
539,0.814540445804596
540,0.7942105531692505
541,1.0890799760818481
542,0.789090096950531
543,0.9308710694313049
544,0.9203291535377502
545,0.8357158303260803
546,1.0538793802261353
547,0.9248660206794739
548,1.0707616806030273
549,0.7373548746109009
550,0.970378041267395
551,0.8440108895301819
552,0.8451964855194092
553,0.8753458857536316
554,1.1726030111312866
555,0.9735743403434753
556,0.8543784618377686
557,0.702786922454834
558,0.9442049860954285
559,0.8198984861373901
560,0.9334154725074768
561,0.8177026510238647
562,0.8755975961685181
563,0.83534836769104
564,0.7135322690010071
565,0.8802137970924377
566,0.9441101551055908
567,0.9353776574134827
568,0.8311668634414673
569,0.9678500890731812
570,0.963187038898468
571,1.0405381917953491
572,0.9082042574882507
573,1.0123233795166016
574,0.926357626914978
575,0.8659381866455078
576,0.7625102996826172
577,1.9518539905548096
578,0.8674741387367249
579,0.9195569753646851
580,0.8795486092567444
581,0.9120769500732422
582,0.6429327726364136
583,0.835672914981842
584,0.6790777444839478
585,0.714501678943634
586,0.8270214796066284
587,0.8946241140365601
588,0.7865009307861328
589,1.1483290195465088
590,0.9165878295898438
591,0.9107333421707153
592,0.9098871946334839
593,0.9096225500106812
594,1.0707483291625977
595,0.817085862159729
596,0.8715420365333557
597,0.7953472137451172
598,1.0151962041854858
599,0.9806739091873169
600,1.134793758392334
601,0.8480204939842224
602,1.0018151998519897
603,0.8342612981796265
604,0.9460195899009705
605,0.8327631950378418
606,0.79822838306427
607,0.7421835660934448
608,0.9989225268363953
609,0.7392799854278564
610,1.8392996788024902
611,0.85205078125
612,1.1138883829116821
613,0.7659057378768921
614,0.8542752265930176
615,0.7711213827133179
616,0.826145350933075
617,0.7801409959793091
618,0.8881110548973083
619,0.7339127659797668
620,0.7359359264373779
621,0.9904515147209167
622,1.2708172798156738
623,0.7995712757110596
624,0.7445933818817139
625,0.7293088436126709
626,1.031013011932373
627,1.0198529958724976
628,0.8278184533119202
629,0.7366633415222168
630,0.9765112996101379
631,0.8557013869285583
632,0.8629555702209473
633,1.1001832485198975
634,0.9416477084159851
635,0.8071774244308472
636,0.8928087949752808
637,1.2616615295410156
638,0.8097107410430908
639,0.7783122658729553
640,0.9151206016540527
641,0.72416090965271
642,0.9315859079360962
643,0.8547602295875549
644,0.700728178024292
645,0.7967914342880249
646,0.9753708243370056
647,0.7178813815116882
648,0.8291910886764526
649,0.6812964677810669
650,1.0733941793441772
651,0.8539127111434937
652,0.8793403506278992
653,0.8722501993179321
654,0.7969682216644287
655,0.873615026473999
656,0.8716109395027161
657,3.54921555519104
658,1.0449141263961792
659,1.0431585311889648
660,0.718621551990509
661,0.7907206416130066
662,1.0143547058105469
663,0.8613221049308777
664,0.7741100788116455
665,0.8736533522605896
666,0.7868635654449463
667,0.8099173307418823
668,0.8719061017036438
669,0.9457978010177612
670,0.8193651437759399
671,0.8504632115364075
672,0.873690128326416
673,0.6866238713264465
674,0.8510746955871582
675,0.7450922131538391
676,0.7753334045410156
677,0.7599342465400696
678,0.8490513563156128
679,0.7651659250259399
680,0.9168869256973267
681,0.8969188928604126
682,0.9873812794685364
683,1.066790223121643
684,0.760795533657074
685,0.814805269241333
686,0.8777451515197754
687,1.094908595085144
688,0.9442827701568604
689,0.7714434862136841
690,0.8350344300270081
691,0.9785706996917725
692,2.347698450088501
693,0.9109292030334473
694,0.9686090350151062
695,0.8975176811218262
696,0.9486557245254517
697,0.8510881662368774
698,0.7520596385002136
699,0.8116936683654785
700,0.7373917102813721
701,0.929024875164032
702,0.7512497901916504
703,0.8348395228385925
704,0.769278883934021
705,0.9973533153533936
706,0.7373836040496826
707,0.9234499931335449
708,0.772933840751648
709,0.6513527035713196
710,0.8755687475204468
711,1.037216067314148
712,0.8404390811920166
713,0.7075919508934021
714,0.7240786552429199
715,1.0148314237594604
716,1.0621230602264404
717,0.8084495067596436
718,0.9070959091186523
719,0.7939223647117615
720,0.9307382106781006
721,0.8322862386703491
722,0.8790701627731323
723,1.044708490371704
724,0.7282839417457581
725,0.9263752102851868
726,0.6701641082763672
727,0.7870163321495056
728,0.825136125087738
729,0.7297049164772034
730,0.8649601340293884
731,0.8377990126609802
732,0.9723583459854126
733,0.6885038018226624
734,0.8552320003509521
735,0.7961996793746948
736,0.6255118250846863
737,0.8616122007369995
738,0.888759434223175
739,0.9631104469299316
740,0.8509078025817871
741,0.7840287089347839
742,0.9062381386756897
743,0.969661295413971
744,1.1451808214187622
745,0.9540266394615173
746,1.1400890350341797
747,1.3892855644226074
748,0.7470024824142456
749,0.777141809463501
750,0.7632784247398376
751,0.7425552010536194
752,1.159623622894287
753,0.8877572417259216
754,0.708381175994873
755,0.7791018486022949
756,0.7257936596870422
757,0.869734525680542
758,0.9230501055717468
759,1.1325397491455078
760,0.9691953063011169
761,2.190605878829956
762,0.9219804406166077
763,0.8735548853874207
764,0.9451324939727783
765,0.844419002532959
766,0.9573345184326172
767,0.9621401429176331
768,0.6543176770210266
769,0.8410410284996033
770,0.8343759775161743
771,0.6541547179222107
772,0.7514826655387878
773,0.7911950349807739
774,0.8093485832214355
775,0.7694205045700073
776,0.931932806968689
777,0.7004157900810242
778,0.800129234790802
779,0.8845400810241699
780,0.8946442604064941
781,0.9028621315956116
782,1.1219966411590576
783,0.9595915079116821
784,0.9400987029075623
785,0.8099498748779297
786,1.0469638109207153
787,0.874791145324707
788,0.5804547071456909
789,0.9486587047576904
790,0.8393592834472656
791,1.0346816778182983
792,2.055718183517456
793,0.8455662727355957
794,0.8931187391281128
795,0.898898720741272
796,1.360052227973938
797,0.791092038154602
798,0.7804958820343018
799,0.7852573394775391
800,1.4795873165130615
801,0.8346061706542969
802,0.9061708450317383
803,0.9035472273826599
804,1.6587916612625122
805,0.8416637182235718
806,0.8102290034294128
807,0.7990725636482239
808,0.9041538834571838
809,0.785792887210846
810,0.6831557750701904
811,0.8295806050300598
812,0.8258367776870728
813,0.7754154205322266
814,0.6727567315101624
815,0.9279438257217407
816,0.7319368720054626
817,0.8903139233589172
818,1.6164641380310059
819,0.9397441744804382
820,1.0714434385299683
821,0.9046508073806763
822,0.7950143814086914
823,1.0502703189849854
824,0.9442474246025085
825,0.9963709115982056
826,0.6859074234962463
827,0.8136904239654541
828,0.8692414164543152
829,0.7181081175804138
830,0.9227820634841919
831,0.7755094766616821
832,0.9604864716529846
833,1.003650188446045
834,0.9355236291885376
835,0.8247068524360657
836,0.7902984619140625
837,0.6809267997741699
838,0.7685264945030212
839,0.770907461643219
840,0.8570657968521118
841,0.9770451784133911
842,0.7253683805465698
843,0.8843662142753601
844,0.6344773173332214
845,0.9411445260047913
846,0.7504044771194458
847,0.9308022260665894
848,0.8547179102897644
849,0.8152245879173279
850,0.7893977165222168
851,0.7623549103736877
852,0.8756134510040283
853,0.9106438159942627
854,0.8113671541213989
855,0.7786849737167358
856,0.7443276643753052
857,0.8390451669692993
858,0.664268970489502
859,0.9785372018814087
860,1.0847965478897095
861,0.8211134672164917
862,1.009965419769287
863,0.7418709993362427
864,1.3544466495513916
865,0.9610489010810852
866,0.9072531461715698
867,0.6454223394393921
868,0.7677473425865173
869,0.9255415201187134
870,0.8634374737739563
871,0.8683649301528931
872,0.6624945402145386
873,0.8345656991004944
874,0.7618570327758789
875,0.7846447229385376
876,0.6662697196006775
877,1.0595394372940063
878,1.3427340984344482
879,0.9115328192710876
880,0.6773347854614258
881,0.8708819150924683
882,0.7904866933822632
883,4.159237384796143
884,0.6806843280792236
885,0.7566856145858765
886,0.6603609323501587
887,1.1753685474395752
888,0.9196259379386902
889,0.944929838180542
890,0.6953389644622803
891,0.9219589233398438
892,0.7733287811279297
893,0.8479461669921875
894,0.8630173206329346
895,0.7311879396438599
896,0.7945405840873718
897,0.8330682516098022
898,0.8733227849006653
899,1.017939567565918
900,0.7467167377471924
901,0.9537642002105713
902,0.765036940574646
903,0.9062432050704956
904,0.8636698722839355
905,0.7081159353256226
906,0.8763246536254883
907,0.6307681798934937
908,0.9284244179725647
909,0.7257431745529175
910,1.1965807676315308
911,0.8916957378387451
912,0.6298013925552368
913,0.8542881011962891
914,1.0239801406860352
915,1.839274287223816
916,0.739493191242218
917,0.8112024068832397
918,0.9617390632629395
919,0.8348997235298157
920,0.7595911026000977
921,0.8598981499671936
922,0.6677586436271667
923,0.8220496773719788
924,0.7670820951461792
925,0.6634218692779541
926,1.6592950820922852
927,0.7928829193115234
928,0.7416480779647827
929,0.7968063354492188
930,0.8195619583129883
931,0.893096923828125
932,0.845035195350647
933,22.67795181274414
934,0.7847124338150024
935,0.740698516368866
936,1.1288259029388428
937,0.998328447341919
938,0.7718932628631592
939,0.8722255229949951
940,0.8119905591011047
941,0.7755828499794006
942,0.7507055401802063
943,0.7123920917510986
944,0.7901903390884399
945,0.6897187829017639
946,0.9588601589202881
947,0.78923499584198
948,1.0072931051254272
949,0.6744731664657593
950,0.9178371429443359
951,0.9743510484695435
952,0.9490697383880615
953,0.8167667984962463
954,0.855575442314148
955,0.9518381953239441
956,0.7246897220611572
957,0.7412773370742798
958,0.7997807264328003
959,0.8211963176727295
960,0.7411120533943176
961,0.8095959424972534
962,0.9006524085998535
963,0.8323304653167725
964,0.8664542436599731
965,0.8618847131729126
966,0.9768290519714355
967,0.9661474227905273
968,0.7652884721755981
969,0.8607022762298584
970,0.8535220623016357
971,0.8217635154724121
972,0.7776865363121033
973,0.7939488291740417
974,0.7555232048034668
975,0.8789428472518921
976,0.9687321186065674
977,0.807197093963623
978,0.8605681657791138
979,0.8807312250137329
980,0.7545152902603149
981,0.9031791687011719
982,0.9650017023086548
983,0.7330191135406494
984,1.0693120956420898
985,0.792528510093689
986,0.7330485582351685
987,0.7385870218276978
988,0.9604311585426331
989,0.7962561249732971
990,0.7240772247314453
991,0.7073342204093933
992,0.7142339944839478
993,1.951819896697998
994,0.883801281452179
995,0.9262222051620483
996,0.9238992929458618
997,0.8388848304748535
998,0.8263281583786011
999,0.7920339703559875
1000,0.8558534383773804
1001,0.8119255900382996
1002,0.8467709422111511
1003,0.8687674403190613
1004,0.6523334383964539
1005,0.8245292901992798
1006,0.8285860419273376
1007,0.7821102142333984
1008,0.9933539032936096
1009,0.735578715801239
1010,0.7847825884819031
1011,0.9418604373931885
1012,0.6842190027236938
1013,1.0518556833267212
1014,0.852348268032074
1015,0.6425473690032959
1016,0.9659018516540527
1017,0.82183837890625
1018,0.664520263671875
1019,0.7002220153808594
1020,0.6480898261070251
1021,0.989740252494812
1022,0.9085882902145386
1023,0.8667236566543579
1024,1.0957753658294678
1025,0.7743186354637146
1026,0.8377183675765991
1027,0.8337749242782593
1028,0.7957250475883484
1029,0.6799114346504211
1030,0.798952043056488
1031,0.7407931089401245
1032,0.7543394565582275
1033,0.9696767330169678
1034,0.7649945616722107
1035,0.7831668853759766
1036,0.6669303178787231
1037,0.8323931694030762
1038,0.7397165298461914
1039,1.120487093925476
1040,1.354223370552063
1041,1.0069743394851685
1042,0.671470046043396
1043,1.0600615739822388
1044,0.7650662660598755
1045,0.6160802245140076
1046,0.9032779932022095
1047,0.7721942663192749
1048,0.7039198875427246
1049,0.8641690015792847
1050,0.7907832860946655
1051,5.470250606536865
1052,0.7644777297973633
1053,0.884999692440033
1054,0.8906161189079285
1055,0.8540128469467163
1056,0.7901362776756287
1057,0.8025566339492798
1058,0.7786454558372498
1059,1.039139986038208
1060,0.7081362009048462
1061,0.7483705282211304
1062,0.778480052947998
1063,0.8976614475250244
1064,0.7890515327453613
1065,0.7810708284378052
1066,0.7024773955345154
1067,0.8777573704719543
1068,0.7168776392936707
1069,0.784491777420044
1070,0.9117635488510132
1071,0.6940838098526001
1072,0.8106551766395569
1073,0.827782154083252
1074,1.5206018686294556
1075,0.8476945757865906
1076,0.8486417531967163
1077,0.8341154456138611
1078,0.7498123645782471
1079,1.0186491012573242
1080,0.8204348087310791
1081,0.7590569853782654
1082,0.9454072713851929
1083,0.9928680658340454
1084,0.7323040962219238
1085,0.6606467962265015
1086,0.7395833134651184
1087,0.9150229692459106
1088,0.9227392673492432
1089,0.7730311155319214
1090,0.9070693254470825
1091,0.773686945438385
1092,0.8340706825256348
1093,0.8913295269012451
1094,0.9296208620071411
1095,0.7544784545898438
1096,0.9175733327865601
1097,0.874868631362915
1098,0.811630368232727
1099,0.7197344303131104
1100,0.9273008108139038
1101,0.8662445545196533
1102,0.8394391536712646
1103,0.7652819156646729
1104,0.7872139811515808
1105,0.774172842502594
1106,0.8350813984870911
1107,0.9168965816497803
1108,1.0163240432739258
1109,0.8583756685256958
1110,0.8181747794151306
1111,0.7648724317550659
1112,0.9427685737609863
1113,0.8134552240371704
1114,0.7057653665542603
1115,0.6937395930290222
1116,0.6608344316482544
1117,0.7423502206802368
1118,0.9194661974906921
1119,0.7149386405944824
1120,0.8088279962539673
1121,0.780246376991272
1122,0.9169274568557739
1123,1.0322356224060059
1124,0.8587226867675781
1125,1.2650078535079956
1126,0.7400979995727539
1127,0.8080813884735107
1128,0.8618428707122803
1129,1.0788140296936035
1130,0.6683630347251892
1131,0.8336052894592285
1132,0.8261359930038452
1133,0.7766406536102295
1134,0.8792230486869812
1135,0.8133357763290405
1136,0.7967510223388672
1137,0.8423093557357788
1138,0.8252112865447998
1139,0.6228770613670349
1140,0.7457027435302734
1141,0.892390251159668
1142,0.7070533037185669
1143,0.9030154943466187
1144,0.836175262928009
1145,0.9755663871765137
1146,0.7742387652397156
1147,0.8608555793762207
1148,1.007720947265625
1149,0.6751713752746582
1150,0.8082035183906555
1151,0.8711177110671997
1152,0.6791372895240784
1153,0.832388162612915
1154,0.718468427658081
1155,0.8012974262237549
1156,0.8218389749526978
1157,0.8634498119354248
1158,0.7423466444015503
1159,0.7877969145774841
1160,0.8040722012519836
1161,0.9689891934394836
1162,0.8081579208374023
1163,0.7719663977622986
1164,0.9687768220901489
1165,0.6853752136230469
1166,0.6074089407920837
1167,0.778088390827179
1168,0.7309989929199219
1169,1.5549812316894531
1170,0.8657078146934509
1171,0.8756427764892578
1172,0.9506381750106812
1173,0.847245454788208
1174,0.9682248830795288
1175,0.7601882219314575
1176,0.961656928062439
1177,0.7365815043449402
1178,0.8249497413635254
1179,0.9961623549461365
1180,0.6687004566192627
1181,0.7074439525604248
1182,0.9328564405441284
1183,0.8515562415122986
1184,0.8210375905036926
1185,1.147477626800537
1186,0.9025453925132751
1187,0.7982543110847473
1188,0.8164852857589722
1189,0.7640465497970581
1190,0.7387744784355164
1191,0.854785680770874
1192,0.7543123364448547
1193,0.6683545708656311
1194,0.8009021878242493
1195,0.7952004671096802
1196,0.693970799446106
1197,0.8317899703979492
1198,0.8745273947715759
1199,0.9453713297843933
1200,0.8520575761795044
1201,0.8096849918365479
1202,0.8270558714866638
1203,0.8203585147857666
1204,0.8489243984222412
1205,0.7469749450683594
1206,0.9087012410163879
1207,0.8117901086807251
1208,0.8067528009414673
1209,0.7492007613182068
1210,0.8186331391334534
1211,0.8752399682998657
1212,0.8130049705505371
1213,0.6901340484619141
1214,0.870261549949646
1215,0.9490559697151184
1216,0.6850886344909668
1217,0.7143877148628235
1218,0.9152550101280212
1219,0.9778429865837097
1220,0.8542320132255554
1221,0.7718998789787292
1222,0.744156002998352
1223,0.9728970527648926
1224,0.745982825756073
1225,0.8311163187026978
1226,0.7085704803466797
1227,0.8078683614730835
1228,0.6850152015686035
1229,0.7658467292785645
1230,0.8016107678413391
1231,0.7658422589302063
1232,0.772068977355957
1233,0.7723381519317627
1234,0.9138119220733643
1235,0.8122722506523132
1236,0.8552742600440979
1237,0.6961982250213623
1238,0.7974969744682312
1239,0.9679542779922485
1240,0.5937000513076782
1241,0.805984616279602
1242,20.570371627807617
1243,0.7555468082427979
1244,0.7494611740112305
1245,1.1949951648712158
1246,0.7877433896064758
1247,0.9934036135673523
1248,0.7144603729248047
1249,0.827387273311615
1250,0.7655877470970154
1251,0.8360186219215393
1252,0.8895254135131836
1253,0.7270628213882446
1254,0.9227712750434875
1255,0.7678189277648926
1256,0.7126466035842896
1257,0.9340566396713257
1258,0.8282636404037476
1259,0.8614237308502197
1260,0.872243344783783
1261,0.906728208065033
1262,1.4581348896026611
1263,0.8535228967666626
