,lr=0.001
0,0.28659114241600037
1,0.24117335677146912
2,0.3424392342567444
3,0.39981094002723694
4,0.2967074513435364
5,0.21682019531726837
6,0.34557461738586426
7,0.38202354311943054
8,0.36152809858322144
9,0.3525678515434265
10,0.36156532168388367
11,0.34442374110221863
12,0.3011259436607361
13,0.2385208010673523
14,0.35181987285614014
15,0.36442071199417114
16,0.3056396543979645
17,0.3438768982887268
18,0.3419243097305298
19,0.2430402636528015
20,0.4115864038467407
21,0.3266115188598633
22,0.3781246542930603
23,0.2598090171813965
24,0.2956874668598175
25,0.22003793716430664
26,0.2711382210254669
27,0.3102486729621887
28,0.3099525272846222
29,0.2299332320690155
30,0.28310126066207886
31,0.3015313446521759
32,0.3901849389076233
33,0.41324588656425476
34,0.21619734168052673
35,0.2571887671947479
36,0.27534085512161255
37,0.3381723165512085
38,0.27118638157844543
39,0.29223063588142395
40,0.35826101899147034
41,0.2644299268722534
42,0.25434204936027527
43,0.525390625
44,0.32260358333587646
45,0.36282452940940857
46,0.3469487130641937
47,0.3370383083820343
48,0.23029640316963196
49,0.30363035202026367
50,0.3943919539451599
51,0.25519609451293945
52,0.2942066192626953
53,0.245277538895607
54,0.28553932905197144
55,0.2690882384777069
56,0.29067304730415344
57,0.22245833277702332
58,0.29807519912719727
59,0.2963438034057617
60,0.3382803499698639
61,0.3772136867046356
62,0.36730897426605225
63,0.32385268807411194
64,0.37700432538986206
65,0.36074554920196533
66,0.34142202138900757
67,0.3031017482280731
68,0.3335571587085724
69,0.25516971945762634
70,0.21413271129131317
71,0.3231046199798584
72,0.3780132532119751
73,0.3235625624656677
74,0.29013556241989136
75,0.3227318227291107
76,0.32119929790496826
77,0.3509488105773926
78,0.3814542591571808
79,0.3556922674179077
80,0.24032051861286163
81,0.2895950973033905
82,0.3087333142757416
83,0.3114475607872009
84,0.29319554567337036
85,0.42784374952316284
86,0.24896328151226044
87,0.31451666355133057
88,0.3595205247402191
89,0.31829312443733215
90,0.34968891739845276
91,0.42030835151672363
92,0.35592448711395264
93,0.2973073124885559
94,0.2655041217803955
95,0.3118213713169098
96,0.3823905289173126
97,0.24916379153728485
98,0.30072325468063354
99,0.27647289633750916
100,0.4509022831916809
101,0.2724224627017975
102,0.36451461911201477
103,0.27197808027267456
104,0.3047163486480713
105,0.3295634686946869
106,0.30720874667167664
107,0.38827574253082275
108,0.3762800395488739
109,0.3976447582244873
110,0.3576204180717468
111,0.308856725692749
112,0.3416520059108734
113,0.2944031357765198
114,0.2928783893585205
115,0.21512733399868011
116,0.36319470405578613
117,0.27085840702056885
118,0.43816548585891724
119,0.4051133096218109
120,0.25088465213775635
121,0.2754342555999756
122,0.26388293504714966
123,0.2918619215488434
124,0.3280463218688965
125,0.35635218024253845
126,0.23128046095371246
127,0.38764408230781555
128,0.2940172255039215
129,0.39495423436164856
130,0.3427559435367584
131,0.2673585116863251
132,0.2743101119995117
133,0.3486309051513672
134,0.3538590669631958
135,0.2025187760591507
136,0.3006254732608795
137,0.3895207941532135
138,0.3297325372695923
139,0.25506338477134705
140,0.36640506982803345
141,0.271445095539093
142,0.29141706228256226
143,0.45132771134376526
144,0.23975415527820587
145,0.44231003522872925
146,0.309163361787796
147,0.3489863872528076
148,0.3189718425273895
149,0.36323755979537964
150,0.29342755675315857
151,0.25973835587501526
152,0.2568292021751404
153,0.2883346974849701
154,0.37722936272621155
155,0.18080325424671173
156,0.27557817101478577
157,0.23755918443202972
158,0.2839115858078003
159,0.30181169509887695
160,0.3731483221054077
161,0.2477322518825531
162,0.2519684135913849
163,0.41810065507888794
164,0.3963457942008972
165,0.351037859916687
166,0.332080602645874
167,0.16800008714199066
168,0.27978888154029846
169,0.31302809715270996
170,0.37616097927093506
171,0.315295934677124
172,0.3895364999771118
173,0.3347955048084259
174,0.35683828592300415
175,0.23746447265148163
176,0.20450818538665771
177,0.2953236401081085
178,0.3343770205974579
179,0.20559251308441162
180,0.2957344353199005
181,0.3051859140396118
182,0.24717174470424652
183,0.3092237710952759
184,0.3059031069278717
185,0.3030356168746948
186,0.18640758097171783
187,0.4171691834926605
188,0.33661165833473206
189,0.33959561586380005
190,0.2862139344215393
191,0.3440190851688385
192,0.23924769461154938
193,0.22370751202106476
194,0.319648414850235
195,0.35576489567756653
196,0.39176926016807556
197,0.32951638102531433
198,0.3504614531993866
199,0.3106423616409302
200,0.29709550738334656
201,0.3383030891418457
202,0.2554616332054138
203,0.30126896500587463
204,0.2519121468067169
205,0.36401039361953735
206,0.285186767578125
207,0.22992122173309326
208,0.3816010355949402
209,0.27738139033317566
210,0.4001621603965759
211,0.28858518600463867
212,0.33311039209365845
213,0.4159243702888489
214,0.3014506697654724
215,0.34764358401298523
216,0.302265465259552
217,0.2248373031616211
218,0.23334082961082458
219,0.36336928606033325
220,0.24569594860076904
221,0.48852086067199707
222,0.4154055714607239
223,0.4688854217529297
224,0.30835914611816406
225,0.26919057965278625
226,0.2953210473060608
227,0.33742812275886536
228,0.2539137899875641
229,0.32891663908958435
230,0.33002355694770813
231,0.2162831574678421
232,0.249077707529068
233,0.3020641803741455
234,0.466667503118515
235,0.3792882263660431
236,0.23195672035217285
237,0.41535353660583496
238,0.343911349773407
239,0.40241751074790955
240,0.22956730425357819
241,0.27995091676712036
242,0.3163876235485077
243,0.35030248761177063
244,0.3041973412036896
245,0.25268489122390747
246,0.45326828956604004
247,0.2997280955314636
248,0.45825374126434326
249,0.2236398607492447
250,0.42653536796569824
251,0.45793604850769043
252,0.32538071274757385
253,0.3033464550971985
254,0.26756396889686584
255,0.34491631388664246
256,0.26664572954177856
257,0.2671850323677063
258,0.45788079500198364
259,0.2631702721118927
260,0.2418884038925171
261,0.323917955160141
262,0.23449967801570892
263,0.26595884561538696
264,0.3603764772415161
265,0.29930487275123596
266,0.26784026622772217
267,0.2741091847419739
268,0.30757078528404236
269,0.275786429643631
270,0.30089855194091797
271,0.36666446924209595
272,0.443252295255661
273,0.2654714286327362
274,0.28572988510131836
275,0.33257073163986206
276,0.27382931113243103
277,0.3173838257789612
278,0.1842634379863739
279,0.2947103977203369
280,0.29139959812164307
281,0.43475210666656494
282,0.33005401492118835
283,0.2568458318710327
284,0.28178340196609497
285,0.2772919237613678
286,0.34503960609436035
287,0.29818207025527954
288,0.23798084259033203
289,0.3288964629173279
290,0.31529203057289124
291,0.2898670434951782
292,0.2989913523197174
293,0.36338019371032715
294,0.413413405418396
295,0.30998694896698
296,0.45886263251304626
297,0.32672402262687683
298,0.33156272768974304
299,0.3380020558834076
300,0.419381320476532
301,0.29990577697753906
302,0.2563393712043762
303,0.41520774364471436
304,0.3553982675075531
305,0.43190455436706543
306,0.39248067140579224
307,0.2303342968225479
308,0.41089826822280884
309,0.31983208656311035
310,0.2826354205608368
311,0.4075409471988678
312,0.2725757360458374
313,0.3217530846595764
314,0.33484846353530884
315,0.2153191864490509
316,0.41951051354408264
317,0.26970264315605164
318,0.270121306180954
319,0.29765209555625916
320,0.32458606362342834
321,0.43260326981544495
322,0.3564240038394928
323,0.36397236585617065
324,0.31067323684692383
325,0.27315956354141235
326,0.279333233833313
327,0.2620302438735962
328,0.37532252073287964
329,0.2722073495388031
330,0.3239748477935791
331,0.300002783536911
332,0.3324456214904785
333,0.2808499336242676
334,0.29128018021583557
335,0.3873175382614136
336,0.29437267780303955
337,0.3200003504753113
338,0.4022104740142822
339,0.3326132297515869
340,0.3973163366317749
341,0.2596041262149811
342,0.2384553700685501
343,0.19088487327098846
344,0.4006224572658539
345,0.2865491509437561
346,0.3584998548030853
347,0.2407189905643463
348,0.2898167371749878
349,0.2205207496881485
350,0.2458188384771347
351,0.3914859890937805
352,0.39409902691841125
353,0.2924496531486511
354,0.28466692566871643
355,0.2695026099681854
356,0.4577389657497406
357,0.36045122146606445
358,0.2575424313545227
359,0.3208913207054138
360,0.2832809388637543
361,0.25008323788642883
362,0.294141948223114
363,0.40159282088279724
364,0.37572523951530457
365,0.27264994382858276
366,0.36139875650405884
367,0.3229718804359436
368,0.3435932397842407
369,0.3855280578136444
370,0.2711850702762604
371,0.4890720248222351
372,0.31625697016716003
373,0.3023942708969116
374,0.2556127607822418
375,0.25224632024765015
376,0.28554242849349976
377,0.2942475974559784
378,0.2676534652709961
379,0.32273155450820923
380,0.29001176357269287
381,0.27565962076187134
382,0.24854028224945068
383,0.37021464109420776
384,0.3876635432243347
385,0.3424682915210724
386,0.37263044714927673
387,0.3207995295524597
388,0.27807343006134033
389,0.28728216886520386
390,0.3541618883609772
391,0.4003789722919464
392,0.2729739844799042
393,0.2911123037338257
394,0.4520052373409271
395,0.317234605550766
396,0.30808258056640625
397,0.32438355684280396
398,0.3715423047542572
399,0.38503795862197876
400,0.3940616846084595
401,0.19231225550174713
402,0.3597519099712372
403,0.33962011337280273
404,0.3884132206439972
405,0.30256128311157227
406,0.30992311239242554
407,0.3443656861782074
408,0.25700584053993225
409,0.36923450231552124
410,0.48650747537612915
411,0.3082676827907562
412,0.3325161933898926
413,0.2511815130710602
414,0.2966125011444092
415,0.23773188889026642
416,0.2875961661338806
417,0.30544087290763855
418,0.3341258764266968
419,0.2788998782634735
420,0.2957284450531006
421,0.42498844861984253
422,0.27432242035865784
423,0.3023410439491272
424,0.32318899035453796
425,0.25895956158638
426,0.33374109864234924
427,0.3032476007938385
428,0.2072998583316803
429,0.20293982326984406
430,0.2505510747432709
431,0.2656441628932953
432,0.4053170084953308
433,0.25296205282211304
434,0.23101647198200226
435,0.32424765825271606
436,0.3211939036846161
437,0.3607235550880432
438,0.22127878665924072
439,0.3279637396335602
440,0.34357550740242004
441,0.3458612561225891
442,0.2682938575744629
443,0.3460052013397217
444,0.21385836601257324
445,0.24804960191249847
446,0.28086933493614197
447,0.3502143323421478
448,0.33871912956237793
449,0.23097437620162964
450,0.3057364523410797
451,0.4443868398666382
452,0.3641277253627777
453,0.3377890884876251
454,0.2950232923030853
455,0.3448694348335266
456,0.36432158946990967
457,0.270244836807251
458,0.4313472509384155
459,0.2274383008480072
460,0.2753245234489441
461,0.2749149799346924
462,0.409767746925354
463,0.24087071418762207
464,0.29975199699401855
465,0.35253164172172546
466,0.25748077034950256
467,0.37188974022865295
468,0.3824225962162018
469,0.34744909405708313
470,0.187971830368042
471,0.31065085530281067
472,0.35098719596862793
473,0.3005773723125458
474,0.3189653754234314
475,0.4785909354686737
476,0.2628406882286072
477,0.19926391541957855
478,0.3886353373527527
479,0.5987303256988525
480,0.19904105365276337
481,0.29273492097854614
482,0.4298960864543915
483,0.2702000141143799
484,0.35782939195632935
485,0.3090800344944
486,0.3816414177417755
487,0.3292907476425171
488,0.38328173756599426
489,0.2776585817337036
490,0.32709169387817383
491,0.35409659147262573
492,0.4022984504699707
493,0.29484689235687256
494,0.37438616156578064
495,0.342896044254303
496,0.20319005846977234
497,0.2638196349143982
498,0.3481903076171875
499,0.2830798327922821
500,0.27075955271720886
501,0.16702210903167725
502,0.2347489446401596
503,0.3232901394367218
504,0.3922590911388397
505,0.33570778369903564
506,0.378561794757843
507,0.34528106451034546
508,0.26135867834091187
509,0.24096620082855225
510,0.31083542108535767
511,0.2685195505619049
512,0.2570374608039856
513,0.40358632802963257
514,0.4593164920806885
515,0.3057343363761902
516,0.31875619292259216
517,0.4051714837551117
518,0.2874610126018524
519,0.30633988976478577
520,0.3060983419418335
521,0.25716158747673035
522,0.36837026476860046
523,0.24981096386909485
524,0.33024486899375916
525,0.23948770761489868
526,0.23627972602844238
527,0.45710813999176025
528,0.2990246117115021
529,0.2916725277900696
530,0.27843552827835083
531,0.28267452120780945
532,0.30776447057724
533,0.1993735134601593
534,0.30997252464294434
535,0.37302061915397644
536,0.30296561121940613
537,0.33339032530784607
538,0.35721492767333984
539,0.29060760140419006
540,0.3551526963710785
541,0.3511740267276764
542,0.49671709537506104
543,0.32376664876937866
544,0.3291082978248596
545,0.24413684010505676
546,0.28822875022888184
547,0.3524559736251831
548,0.24907121062278748
549,0.30178797245025635
550,0.23977349698543549
551,0.39743348956108093
552,0.40111643075942993
553,0.3101676106452942
554,0.459766685962677
555,0.26169371604919434
556,0.2737007737159729
557,0.3407520353794098
558,0.4038674831390381
559,0.27766871452331543
560,0.28978946805000305
561,0.1831936091184616
562,0.37243664264678955
563,0.40377992391586304
564,0.4426789879798889
565,0.2896178066730499
566,0.25509822368621826
567,0.29534122347831726
568,0.2710995078086853
569,0.28464508056640625
570,0.3059067726135254
571,0.31422221660614014
572,0.23553794622421265
573,0.3615866005420685
574,0.25841835141181946
575,0.32738813757896423
576,0.329559326171875
577,0.458138644695282
578,0.28725290298461914
579,0.2674606740474701
580,0.31111904978752136
581,0.39663800597190857
582,0.28793278336524963
583,0.3867342174053192
584,0.3613748550415039
585,0.35043036937713623
586,0.3335607945919037
587,0.39402490854263306
588,0.3893906772136688
589,0.32557129859924316
590,0.41119980812072754
591,0.32960045337677
592,0.29170340299606323
593,0.26756519079208374
594,0.46423858404159546
595,0.31795305013656616
596,0.3357071280479431
597,0.31987249851226807
598,0.4076188802719116
599,0.2807031571865082
600,0.4283220171928406
601,0.31381574273109436
602,0.47247523069381714
603,0.3842429518699646
604,0.19895732402801514
605,0.3202119767665863
606,0.3240070343017578
607,0.2660631835460663
608,0.3705978989601135
609,0.41871532797813416
610,0.23864999413490295
611,0.24977390468120575
612,0.32225921750068665
613,0.4241621494293213
614,0.38323351740837097
615,0.33710625767707825
616,0.2728790044784546
617,0.4336269795894623
618,0.3897925913333893
619,0.3484623432159424
620,0.3094637095928192
621,0.3666974604129791
622,0.31875497102737427
623,0.3059964179992676
624,0.2726634740829468
625,0.3629176914691925
626,0.3127151429653168
627,0.38187888264656067
628,0.39380598068237305
629,0.28070053458213806
630,0.3300674855709076
631,0.27880436182022095
632,0.3908877968788147
633,0.2533087730407715
634,0.3562290668487549
635,0.3397289514541626
636,0.3687084913253784
637,0.22259320318698883
638,0.2374233603477478
639,0.31073665618896484
640,0.3854147791862488
641,0.2001281976699829
642,0.36296120285987854
643,0.712432861328125
644,0.21889737248420715
645,0.2759779691696167
646,0.3941524028778076
647,0.37241441011428833
648,0.34295371174812317
649,0.26685631275177
650,0.41213616728782654
651,0.47495096921920776
652,0.2947115898132324
653,0.3744567632675171
654,0.5994020700454712
655,0.3248146176338196
656,0.41846558451652527
657,0.4251244366168976
658,0.5092038512229919
659,0.3295218050479889
660,0.620756983757019
661,0.5517347455024719
662,0.40939703583717346
663,1.4195690155029297
664,0.36942970752716064
665,0.3147071897983551
666,0.438945472240448
667,0.4415033757686615
668,0.36652258038520813
669,0.421295702457428
670,0.412565678358078
671,0.26492851972579956
672,0.3874759078025818
673,0.4909857213497162
674,0.3662949502468109
675,0.3250524401664734
676,0.3061566650867462
677,0.3793905973434448
678,0.3147481083869934
679,0.3014723062515259
680,0.2818666994571686
681,0.2768552303314209
682,0.5115877985954285
683,0.36826425790786743
684,0.2612171471118927
685,0.3954068124294281
686,0.35247790813446045
687,0.24132007360458374
688,48.88469696044922
689,0.3225589096546173
690,0.372324138879776
691,0.33990469574928284
692,0.3117024302482605
693,0.3621445596218109
694,0.33920642733573914
695,0.3346507251262665
696,0.3919641673564911
697,0.430813729763031
698,0.23797228932380676
699,0.4988618493080139
700,0.3297456204891205
701,0.314389169216156
702,0.4125540256500244
703,0.5643454790115356
704,0.39309680461883545
705,0.3163919746875763
706,0.36780333518981934
707,0.2403479963541031
708,0.24741658568382263
709,0.3270711302757263
710,0.3944595754146576
711,0.5544173121452332
712,0.4162086844444275
713,1.0574954748153687
714,0.3899914622306824
715,0.26781272888183594
716,0.4979036748409271
717,0.42209866642951965
718,1.3464467525482178
719,0.6023157835006714
720,0.3413226902484894
721,0.5055542588233948
722,0.41886281967163086
723,0.5006784200668335
724,0.46349412202835083
725,0.3750177025794983
726,0.22150500118732452
727,0.3579736351966858
728,0.3910835087299347
729,0.30106157064437866
730,0.3403721749782562
731,0.5521988868713379
732,0.37863412499427795
733,0.3297790586948395
734,0.30947983264923096
735,0.3661406338214874
736,0.34831932187080383
737,1.8832968473434448
738,0.282035768032074
739,0.36004358530044556
740,0.36781030893325806
741,0.39768704771995544
742,0.2561689615249634
743,0.4121024012565613
744,0.28512662649154663
745,0.3004318177700043
746,0.35251322388648987
747,0.3450077176094055
748,1.848421335220337
749,0.428371787071228
750,0.3394232988357544
751,0.32928580045700073
752,0.2980175018310547
753,0.25657641887664795
754,2.437171697616577
755,0.27700990438461304
756,0.3508242666721344
757,0.2674316167831421
758,0.5338095426559448
759,0.5368475317955017
760,0.4796763062477112
761,0.36629730463027954
762,0.3425908386707306
763,0.3723605275154114
764,0.42768287658691406
765,0.20912089943885803
766,0.3036378026008606
767,0.35052430629730225
768,0.26097747683525085
769,0.30808958411216736
770,0.38827550411224365
771,0.3988131284713745
772,0.4979530870914459
773,0.30804532766342163
774,0.2678086459636688
775,0.2768518030643463
776,0.341862291097641
777,0.39383989572525024
778,0.6025810241699219
779,0.3076108396053314
780,0.4122615456581116
781,0.23406323790550232
782,0.29951488971710205
783,0.505221962928772
784,0.2823635935783386
785,0.25456687808036804
786,0.2685427963733673
787,0.28782975673675537
788,0.38749706745147705
789,0.36611509323120117
790,0.3410821259021759
791,0.33288779854774475
792,0.3043745160102844
793,0.3568566143512726
794,0.35471904277801514
795,0.33341848850250244
796,0.35337722301483154
797,0.37831053137779236
798,0.39958593249320984
799,0.2970868945121765
800,0.25070083141326904
801,0.2571119964122772
802,0.319982647895813
803,0.2832387089729309
804,0.30445367097854614
805,0.38158291578292847
806,0.3331679105758667
807,0.252556711435318
808,0.3370803892612457
809,0.42561304569244385
810,0.4308146834373474
811,0.30383315682411194
812,0.25350338220596313
813,0.6808640956878662
814,0.27696388959884644
815,0.564943253993988
816,1.397416591644287
817,0.2695043683052063
818,0.37164241075515747
819,0.276095449924469
820,0.40726786851882935
821,0.21326777338981628
822,0.26006999611854553
823,0.3401603102684021
824,0.3670658469200134
825,0.3524951934814453
826,0.4019943177700043
827,0.35547754168510437
828,0.300942599773407
829,0.20633701980113983
830,0.26363641023635864
831,0.2539633810520172
832,0.26499122381210327
833,0.34167131781578064
834,0.3535155951976776
835,0.44302934408187866
836,0.30652719736099243
837,0.28560110926628113
838,0.2977157533168793
839,0.4735777676105499
840,0.33077338337898254
841,0.3016816973686218
842,0.32223495841026306
843,0.2645227611064911
844,0.32393860816955566
845,0.3755865693092346
846,0.3590642213821411
847,0.33297470211982727
848,0.22294729948043823
849,0.28170379996299744
850,0.28189340233802795
851,0.34468013048171997
852,0.3614930212497711
853,0.2947680354118347
854,0.433189332485199
855,0.2656237781047821
856,0.2367960810661316
857,0.27876219153404236
858,0.21984508633613586
859,0.3463279604911804
860,0.38860177993774414
861,0.3618330657482147
862,0.31069135665893555
863,0.3069007694721222
864,0.2968885004520416
865,0.4501859247684479
866,0.3824283480644226
867,0.26652246713638306
868,0.48975318670272827
869,0.24428312480449677
870,0.31651923060417175
871,0.38857197761535645
872,0.44221824407577515
873,0.3370422124862671
874,0.3143024742603302
875,0.24607329070568085
876,0.3784200847148895
877,0.4653848111629486
878,0.26340603828430176
879,0.3740176558494568
880,0.2325318306684494
881,0.3293769061565399
882,0.217865452170372
883,0.2500731348991394
884,0.3121528625488281
885,0.42255929112434387
886,0.3448536694049835
887,0.39077168703079224
888,0.28309550881385803
889,0.4272799491882324
890,0.3247968852519989
891,0.4242895245552063
892,0.29176005721092224
893,0.40423864126205444
894,0.28136566281318665
895,0.702517032623291
896,1.1470246315002441
897,0.28995078802108765
898,0.31142351031303406
899,0.26323777437210083
900,0.27244633436203003
901,0.330859512090683
902,0.3076182007789612
903,0.37276071310043335
904,0.31515297293663025
905,0.36091098189353943
906,0.27748343348503113
907,0.2555309534072876
908,0.4195273518562317
909,0.4073123037815094
910,0.25272974371910095
911,0.21754120290279388
912,0.23767320811748505
913,0.28214457631111145
914,0.20186157524585724
915,0.31723952293395996
916,0.3094553053379059
917,0.31786203384399414
918,0.5051366090774536
919,0.2956233322620392
920,0.28030797839164734
921,0.32958006858825684
922,0.3868255913257599
923,0.3616330027580261
924,0.3459330201148987
925,0.4419812858104706
926,0.2845296561717987
927,0.33745700120925903
928,0.4481503963470459
929,0.31364187598228455
930,0.34664779901504517
931,0.43015408515930176
932,0.37832364439964294
933,0.2949569821357727
934,0.42067980766296387
935,0.35553979873657227
936,0.3891962766647339
937,0.33833107352256775
938,0.37775087356567383
939,0.38160237669944763
940,0.451328307390213
941,0.3187847435474396
942,0.2829670310020447
943,0.31879451870918274
944,0.28057196736335754
945,0.3559483587741852
946,0.3467596173286438
947,0.3126008212566376
948,0.43748947978019714
949,0.3974887430667877
950,0.31325292587280273
951,0.31086796522140503
952,0.21304331719875336
953,0.3254948854446411
954,0.351840078830719
955,0.27407827973365784
956,0.3035297095775604
957,0.3652019500732422
958,0.28752246499061584
959,0.3939221501350403
960,0.3334459364414215
961,0.4724450409412384
962,0.35720884799957275
963,0.37725523114204407
964,0.34374380111694336
965,0.35301414132118225
966,0.2595011293888092
967,0.19018661975860596
968,0.2952564060688019
969,0.4493211507797241
970,0.272350549697876
971,0.33987724781036377
972,0.25946637988090515
973,0.37562325596809387
974,0.30261772871017456
975,0.3607032299041748
976,0.2752096951007843
977,0.18728286027908325
978,0.4307638704776764
979,0.3393699526786804
980,0.31446337699890137
981,0.4995247423648834
982,0.26405295729637146
983,0.3504409193992615
984,0.2768630087375641
985,0.41500556468963623
986,0.2826158106327057
987,0.4333431124687195
988,0.2995929718017578
989,0.3033290505409241
990,0.33346429467201233
991,0.45672133564949036
992,0.3119519352912903
993,0.317641019821167
994,0.36635109782218933
995,0.2206394523382187
996,0.2109641581773758
997,0.27914974093437195
998,0.5240728259086609
999,0.3755936622619629
1000,0.3337356448173523
1001,0.3108673691749573
1002,0.27971696853637695
1003,0.2967858612537384
1004,0.2463776022195816
1005,0.27413469552993774
1006,0.2727546989917755
1007,0.2379387766122818
1008,0.3298409879207611
1009,0.19109074771404266
1010,0.38833460211753845
1011,0.3836982250213623
1012,0.40055084228515625
1013,0.329565167427063
1014,0.29504212737083435
1015,0.30050545930862427
1016,0.308749794960022
1017,0.2662927210330963
1018,0.38661155104637146
1019,0.25229862332344055
1020,0.3507072925567627
1021,0.30582910776138306
1022,0.3032083213329315
1023,0.32814446091651917
1024,0.2702997922897339
1025,0.24092574417591095
1026,0.3388906717300415
1027,0.34833088517189026
1028,0.35184717178344727
1029,0.26167404651641846
1030,0.33254632353782654
1031,0.35865774750709534
1032,0.39262694120407104
1033,0.32587212324142456
1034,0.23164772987365723
1035,0.3044900596141815
1036,0.28159642219543457
1037,0.418437123298645
1038,0.2554595172405243
1039,0.26739707589149475
1040,0.2451920062303543
1041,0.27645862102508545
1042,0.4494102895259857
1043,0.2659904956817627
1044,0.403331458568573
1045,0.2323938012123108
1046,0.16414989531040192
1047,0.29563599824905396
1048,0.3999670743942261
1049,0.2804754078388214
1050,0.3713394105434418
1051,0.32642823457717896
1052,0.2961093783378601
1053,0.5834557414054871
1054,0.33347025513648987
1055,0.27777308225631714
1056,0.24687460064888
1057,0.46884089708328247
1058,0.2560068368911743
1059,0.4644656181335449
1060,0.2450437843799591
1061,0.2120073139667511
1062,0.2711889147758484
1063,0.35496121644973755
1064,0.3158310651779175
1065,0.42223262786865234
1066,0.3624368906021118
1067,0.26303333044052124
1068,0.22567614912986755
1069,0.3123311996459961
1070,0.26992905139923096
1071,0.33633989095687866
