,lr=0.0001
322,0.2967126965522766
323,0.4108356833457947
324,0.302582710981369
325,0.23025941848754883
326,0.3207683265209198
327,0.3441449701786041
328,0.3222959041595459
329,0.5948842763900757
330,0.2683301568031311
331,0.29806220531463623
332,0.4510228931903839
333,0.3635387718677521
334,0.3038509786128998
335,0.4036818742752075
336,0.34051984548568726
337,0.36684712767601013
338,0.3684142529964447
339,0.2884014844894409
340,0.2866065800189972
341,0.30042093992233276
342,0.46679240465164185
343,0.31834980845451355
344,0.31743499636650085
345,0.26310276985168457
346,0.2915584146976471
347,0.29479092359542847
348,0.3033241033554077
349,0.35097429156303406
350,0.5258394479751587
351,0.18692182004451752
352,0.2290642261505127
353,0.4099269211292267
354,0.3442348539829254
355,0.37220391631126404
356,0.2867159843444824
357,0.3446429371833801
358,0.22753283381462097
359,0.3438558578491211
360,0.36361953616142273
361,0.3233286440372467
362,0.3309616446495056
363,0.3004058003425598
364,0.2295430302619934
365,0.22379115223884583
366,0.35165730118751526
367,0.36767321825027466
368,0.3132050931453705
369,0.3896365165710449
370,0.22869250178337097
371,0.2758042812347412
372,0.3585355877876282
373,0.36492782831192017
374,0.2940814793109894
375,0.42009028792381287
376,0.34801942110061646
377,0.3214097321033478
378,0.23260468244552612
379,0.3100631535053253
380,0.3140549063682556
381,0.3354393243789673
382,0.39168795943260193
383,0.35482943058013916
384,0.25836488604545593
385,0.3448767066001892
386,0.3166147768497467
387,0.23085355758666992
388,0.37151142954826355
389,0.3531951308250427
390,0.3525021970272064
391,0.26388317346572876
392,0.39289289712905884
393,0.249367356300354
394,0.365029901266098
395,0.34637922048568726
396,0.26493555307388306
397,0.41834956407546997
398,0.37365037202835083
399,0.31676116585731506
400,0.39847812056541443
401,0.26111674308776855
402,0.36908963322639465
403,0.4795064926147461
404,0.34739693999290466
405,0.31135955452919006
406,0.3151801526546478
407,0.3229682743549347
408,0.33931562304496765
409,0.29311254620552063
410,0.31857576966285706
411,0.21945001184940338
412,0.3664114773273468
413,0.3409245014190674
414,0.27804264426231384
415,0.37912672758102417
416,0.3360235095024109
417,0.24041347205638885
418,0.3619953691959381
419,0.42990317940711975
420,0.3245527744293213
421,0.23567339777946472
422,0.338204026222229
423,0.35651150345802307
424,0.5450206995010376
425,0.3906641900539398
426,0.4054855704307556
427,0.24272219836711884
428,0.3166601061820984
429,0.34591788053512573
430,0.3571397066116333
431,0.24458487331867218
432,0.30261486768722534
433,0.37998783588409424
434,0.34292885661125183
435,0.2699315845966339
436,0.30540400743484497
437,0.3915008008480072
438,0.3540917634963989
439,0.24965406954288483
440,0.36216703057289124
441,0.4616039991378784
442,0.3308640718460083
443,0.3977031707763672
444,0.3367900252342224
445,0.3606922924518585
446,0.35649585723876953
447,0.3843318521976471
448,0.3194948136806488
449,0.4365593194961548
450,0.494561105966568
451,0.3466283082962036
452,0.26463839411735535
453,0.36697760224342346
454,0.4162323772907257
455,0.2851126194000244
456,0.3492039740085602
457,0.28980231285095215
458,0.26377445459365845
459,0.3176017701625824
460,0.2651654779911041
461,0.33965829014778137
462,0.3996332287788391
463,0.289957731962204
464,0.38565024733543396
465,0.23849837481975555
466,0.3867895007133484
467,0.2740572392940521
468,0.34127137064933777
469,0.342795193195343
470,0.26865360140800476
471,0.39769983291625977
472,0.2703431248664856
473,0.3544102907180786
474,0.34146562218666077
475,0.3123475909233093
476,0.32338574528694153
477,0.28878819942474365
478,0.31832456588745117
479,0.36547139286994934
480,0.4083196520805359
481,0.3245389461517334
482,0.23761193454265594
483,0.367879718542099
484,0.30211079120635986
485,0.4423815608024597
486,0.49392279982566833
487,0.31186503171920776
488,0.4896968901157379
489,0.3600868880748749
490,0.2335059940814972
491,0.3423002362251282
492,0.46141523122787476
493,0.34171971678733826
494,0.31837472319602966
495,0.26293203234672546
496,0.2489304542541504
497,0.41580986976623535
498,0.3229406177997589
499,0.2208087295293808
500,0.343549907207489
501,0.3109063506126404
502,0.30044519901275635
503,0.4181366264820099
504,0.3004392385482788
505,0.2909519374370575
506,0.20851556956768036
507,0.3822547495365143
508,0.3640609383583069
509,0.2780572474002838
510,0.32262155413627625
511,0.3319465219974518
512,0.276068776845932
513,0.28017768263816833
514,0.3105233907699585
515,0.4171522557735443
516,0.3219504952430725
517,0.3399723768234253
518,0.30318719148635864
519,0.32693031430244446
520,0.4319159686565399
521,0.3036973476409912
522,0.38471928238868713
523,0.3399322032928467
524,0.2841815948486328
525,0.40508928894996643
526,0.29208168387413025
527,0.3693070411682129
528,0.3087218999862671
529,0.3578255772590637
530,0.35820168256759644
531,0.48009079694747925
532,0.3163211941719055
533,0.32283174991607666
534,0.4298088550567627
535,0.3205741047859192
536,0.24933075904846191
537,0.26027536392211914
538,0.3669922351837158
539,0.3724212944507599
540,0.31516754627227783
541,0.34631094336509705
542,0.4011228680610657
543,0.38485968112945557
544,0.30298683047294617
545,0.290622740983963
546,0.40658411383628845
547,0.37693560123443604
548,0.3224363625049591
549,0.31638529896736145
550,0.3002672493457794
551,0.443740576505661
552,0.3700694143772125
553,0.4036574959754944
554,0.42232614755630493
555,0.3187946677207947
556,0.2672850489616394
557,0.3504010736942291
558,0.4458373785018921
559,0.32299235463142395
560,0.36809810996055603
561,0.25406408309936523
562,0.41670942306518555
563,0.3176320791244507
564,0.3117392659187317
565,0.41219985485076904
566,0.411383718252182
567,0.33558976650238037
568,0.2981563210487366
569,0.3435485064983368
570,0.37326258420944214
571,0.30492502450942993
572,0.2384767234325409
573,0.2746905982494354
574,0.3578939437866211
575,0.30488693714141846
576,0.3930303752422333
577,0.3705347776412964
578,0.35548678040504456
579,0.29215168952941895
580,0.261946439743042
581,0.320543497800827
582,0.3303225338459015
583,0.36759239435195923
584,0.3669731020927429
585,0.34433117508888245
586,0.32994985580444336
587,0.22486840188503265
588,0.2668929696083069
589,0.4358740448951721
590,0.31296196579933167
591,0.3974601626396179
592,0.42261698842048645
593,0.32651111483573914
594,0.2252696454524994
595,0.24090200662612915
596,0.3452562391757965
597,0.28738632798194885
598,0.31509289145469666
599,0.4038640558719635
600,0.48001357913017273
601,0.31749850511550903
602,0.22241702675819397
603,0.3907909393310547
604,0.3704524636268616
605,0.32390496134757996
606,0.3482872247695923
607,0.4009665548801422
608,0.3764006793498993
609,0.34837886691093445
610,0.3855060338973999
611,0.31145304441452026
612,0.330905556678772
613,0.3704732656478882
614,0.3714371621608734
615,0.3279053270816803
616,0.35200193524360657
617,0.3184299170970917
618,0.2686306834220886
619,0.3333229124546051
620,0.4303725063800812
621,0.28507372736930847
622,0.31784936785697937
623,0.3441806137561798
624,0.3334994614124298
625,0.2797742486000061
626,0.2594646215438843
627,0.3481639623641968
628,0.46384936571121216
629,0.28827112913131714
630,0.31409916281700134
631,0.263804167509079
632,0.3412521481513977
633,0.3635372221469879
634,0.37163203954696655
635,0.3533664643764496
636,0.3925759494304657
637,0.37649035453796387
638,0.33665817975997925
639,0.32597917318344116
640,0.2919246256351471
641,0.3986887037754059
642,0.34749892354011536
643,0.4877309203147888
644,0.4106673002243042
645,0.30177414417266846
646,0.19395260512828827
647,0.37719959020614624
648,0.4263935387134552
649,0.35616689920425415
650,0.3673376441001892
651,0.33413970470428467
652,0.5587978363037109
653,0.3426411747932434
654,0.3673304319381714
655,0.37395724654197693
656,0.38988006114959717
657,0.38408133387565613
658,0.32894983887672424
659,0.2748749554157257
660,0.280272901058197
661,0.32406002283096313
662,0.34167394042015076
663,0.42249059677124023
664,0.2740459442138672
665,0.4114869236946106
666,0.2377062290906906
667,0.31540489196777344
668,0.4493221044540405
669,0.37066736817359924
670,0.3312981426715851
671,0.3708455562591553
672,0.33204472064971924
673,0.4842197895050049
674,0.3597162365913391
675,0.3070274591445923
676,0.2798362672328949
677,0.3742573857307434
678,0.3696975111961365
679,0.402650386095047
680,0.23118601739406586
681,0.3180944621562958
682,0.31022894382476807
683,0.3059932589530945
684,0.306922972202301
685,0.3449721336364746
686,0.39858531951904297
687,0.3596802353858948
688,0.39325955510139465
689,0.30568018555641174
690,0.33853679895401
691,0.4084482789039612
692,0.380536824464798
693,0.2262411117553711
694,0.2682300806045532
695,0.25707823038101196
696,0.3736368715763092
697,0.4056720733642578
698,0.3338530659675598
699,0.33640018105506897
700,0.49202761054039
701,0.36836785078048706
702,0.25095370411872864
703,0.3158472776412964
704,0.30131295323371887
705,0.41256535053253174
706,0.3721049427986145
707,0.35060709714889526
708,0.4308777153491974
709,0.35993534326553345
710,0.39795204997062683
711,0.3291786313056946
712,0.3299197256565094
713,0.40206974744796753
714,0.35646048188209534
715,0.2520672380924225
716,0.19258473813533783
717,0.3891509175300598
718,0.3451191186904907
719,0.3313260078430176
720,0.5015855431556702
721,0.3069625794887543
722,0.35195255279541016
723,0.26201581954956055
724,0.3324991464614868
725,0.3770398497581482
726,0.22522231936454773
727,0.47264766693115234
728,0.3928202986717224
729,0.4083819091320038
730,0.44206157326698303
731,0.36962223052978516
732,0.3510979115962982
733,0.38286760449409485
734,0.2835930287837982
735,0.45245361328125
736,0.33154749870300293
737,0.48642873764038086
738,0.26315248012542725
739,0.33680251240730286
740,0.3543395698070526
741,0.2634994685649872
742,0.3665715456008911
743,0.27215397357940674
744,0.36536821722984314
745,0.3671058416366577
746,0.3729485273361206
747,0.30156275629997253
748,0.4818355441093445
749,0.40201884508132935
750,0.3065737783908844
751,0.3110377788543701
752,0.33533698320388794
753,0.3272058367729187
754,0.301473468542099
755,0.4819146394729614
756,0.33226004242897034
757,0.3819773197174072
758,0.42304086685180664
759,0.42205724120140076
760,0.3168535828590393
761,0.22358180582523346
762,0.3874853551387787
763,0.39290517568588257
764,1.0755447149276733
765,0.27296021580696106
766,0.3458613455295563
767,0.3645626902580261
768,0.28400254249572754
769,0.3460204601287842
770,0.21390080451965332
771,0.29363518953323364
772,0.4057435691356659
773,0.31022894382476807
774,0.3910851776599884
775,0.2766262888908386
776,0.2812073230743408
777,0.447051078081131
778,0.3531038463115692
779,0.3400327265262604
780,0.27155718207359314
781,0.29597973823547363
782,0.2508213520050049
783,0.38582685589790344
784,0.3693188428878784
785,0.42939645051956177
786,0.5601268410682678
787,0.43351253867149353
788,0.2914816439151764
789,0.3610280156135559
790,0.3375140428543091
791,0.3664323687553406
792,0.2218063473701477
793,0.3719303607940674
794,0.34525296092033386
795,0.3210565745830536
796,0.24106097221374512
797,0.3484366536140442
798,0.41444534063339233
799,0.3028779923915863
800,0.35865601897239685
801,0.290242999792099
802,0.30639293789863586
803,0.31523746252059937
804,0.23755420744419098
805,0.48997941613197327
806,0.33737146854400635
807,0.34898853302001953
808,0.27119797468185425
809,0.3391687870025635
810,0.3109111785888672
811,0.32795992493629456
812,0.3409380614757538
813,0.36343780159950256
814,0.24604132771492004
815,0.34535688161849976
816,0.3797723948955536
817,0.3202279210090637
818,0.3184551000595093
819,0.33966660499572754
820,0.3950642943382263
821,0.43082255125045776
822,0.27253714203834534
823,0.37701281905174255
824,0.3543637990951538
825,0.3686242699623108
826,0.3209021985530853
827,0.2979592978954315
828,0.24458344280719757
829,0.4155096709728241
830,0.3199669122695923
831,0.3029906451702118
832,0.25512468814849854
833,0.44241684675216675
834,0.3801531195640564
835,0.34852367639541626
836,0.31448519229888916
837,0.35021862387657166
838,0.24781610071659088
839,0.2753731608390808
840,0.2614341974258423
841,0.24616220593452454
842,0.3549184799194336
843,0.24298426508903503
844,0.35322901606559753
845,0.2913001775741577
846,0.4025462567806244
847,0.33242419362068176
848,0.29657235741615295
849,0.36544549465179443
850,0.3933210074901581
851,0.2381398230791092
852,0.295623242855072
853,0.3722189664840698
854,0.2969297170639038
855,0.29694074392318726
856,0.3710141181945801
857,0.43469610810279846
858,0.25577813386917114
859,0.3593882918357849
860,0.36471107602119446
861,0.28663772344589233
862,0.21264629065990448
863,0.335332989692688
864,0.4275906980037689
865,0.277802437543869
866,0.30676811933517456
867,0.28591805696487427
868,0.29343876242637634
869,0.3153323233127594
870,0.36685240268707275
871,0.35320913791656494
872,0.32178473472595215
873,0.2849951684474945
874,0.4703342318534851
875,0.28997939825057983
876,0.2596801519393921
877,0.3450058698654175
878,0.5011045932769775
879,0.3784935772418976
880,0.4318421185016632
881,0.27169862389564514
882,0.47670432925224304
883,0.318429172039032
884,0.3495468497276306
885,0.2765604853630066
886,0.3413195312023163
887,0.3404245674610138
888,0.32807299494743347
889,0.18047067523002625
890,0.3720923066139221
891,0.43038713932037354
892,0.4170764684677124
893,0.37457001209259033
894,0.4372369945049286
895,0.37279433012008667
896,0.3107902407646179
897,0.3458172380924225
898,0.2827822268009186
899,0.33369556069374084
900,0.28961873054504395
901,0.35414788126945496
902,0.40577831864356995
903,0.510297417640686
904,0.26797351241111755
905,0.38034510612487793
906,0.24440376460552216
907,0.27161452174186707
908,0.3180234432220459
909,0.44518589973449707
910,0.18454574048519135
911,0.42351850867271423
912,0.3642699122428894
913,0.2980493903160095
914,0.3252710998058319
915,0.24517062306404114
916,0.3248913288116455
917,0.3058052957057953
918,0.24939122796058655
919,0.3410930633544922
920,0.30486077070236206
921,0.23528870940208435
922,0.38912099599838257
923,0.39331743121147156
924,0.3299682140350342
925,0.3062662184238434
926,0.43020546436309814
927,0.2787841856479645
928,0.2802535593509674
929,0.47161900997161865
930,0.4270452558994293
931,0.2684304118156433
932,0.3153168559074402
933,0.3289559781551361
934,0.37354815006256104
935,0.34144508838653564
936,0.2440183460712433
937,0.297065407037735
938,0.2914362847805023
939,0.35697615146636963
940,0.36400553584098816
941,0.3566995859146118
942,0.4122036099433899
943,0.30103829503059387
944,0.4424510598182678
945,0.37038928270339966
946,0.2193683683872223
947,0.3039984703063965
948,0.21168935298919678
949,0.33702605962753296
950,0.374020516872406
951,0.36268335580825806
952,0.23417286574840546
953,0.378233939409256
954,0.40931108593940735
955,0.3226630687713623
956,0.3929949700832367
957,0.3468796908855438
958,0.28408393263816833
959,0.33357152342796326
960,0.25653013586997986
961,0.31902557611465454
962,0.450356662273407
963,0.3585955500602722
964,0.27118387818336487
965,0.461833119392395
966,0.3982600271701813
967,0.356506884098053
968,0.34455564618110657
969,0.46428126096725464
970,0.3153188228607178
971,0.29373469948768616
972,0.33655914664268494
973,0.30047327280044556
974,0.30342188477516174
975,0.2912507653236389
976,0.31108999252319336
977,0.3931882381439209
978,0.3109019100666046
979,0.34348124265670776
980,0.2564926743507385
981,0.32722702622413635
982,0.3426271080970764
983,0.33167389035224915
984,0.2985308766365051
985,0.4216422140598297
986,0.3597705364227295
987,0.32170814275741577
988,0.4688251316547394
989,0.276908278465271
990,0.23014503717422485
991,0.39737433195114136
992,0.28569889068603516
993,0.29028424620628357
994,0.3791593611240387
995,0.3542257845401764
996,0.3210383951663971
997,0.39017224311828613
998,0.2756572365760803
999,0.40415799617767334
1000,0.3475583493709564
1001,0.336345374584198
1002,0.3084051012992859
1003,0.38409221172332764
1004,0.30826446413993835
1005,0.2371014952659607
1006,0.2663326561450958
1007,0.2138669192790985
1008,0.35040441155433655
1009,0.25457921624183655
1010,0.2826125919818878
1011,0.2789396345615387
1012,0.3896264433860779
1013,0.4159028232097626
1014,0.3910633623600006
1015,0.44276028871536255
1016,0.326095312833786
1017,0.47530490159988403
1018,0.3868667185306549
1019,0.3912985920906067
1020,0.32771873474121094
1021,0.2761322259902954
1022,0.37575531005859375
1023,0.47076836228370667
1024,0.32937151193618774
1025,0.327065646648407
1026,0.2700337767601013
1027,0.3190329372882843
1028,0.36978042125701904
1029,0.3657776415348053
1030,0.26891058683395386
1031,0.38753652572631836
1032,0.2994973361492157
1033,0.3164580166339874
1034,0.3567226529121399
1035,0.38920652866363525
1036,0.283788800239563
1037,0.2875305712223053
1038,0.37434476613998413
1039,0.34599244594573975
1040,0.469159871339798
1041,0.4929998517036438
1042,0.5092106461524963
1043,0.34731489419937134
1044,0.3714495897293091
1045,0.32615581154823303
1046,0.315643310546875
1047,0.33978649973869324
1048,0.3385986387729645
1049,0.3569450378417969
1050,0.1974816620349884
1051,0.3485102951526642
1052,0.2820185124874115
1053,0.27130985260009766
1054,0.33436834812164307
1055,0.3014257550239563
1056,0.3192231357097626
1057,0.2629689574241638
1058,0.3497507870197296
1059,0.48757514357566833
1060,0.22591720521450043
1061,0.39169633388519287
1062,0.35450929403305054
1063,0.38998866081237793
1064,0.2227596491575241
1065,0.27735796570777893
1066,0.37727242708206177
1067,0.21486669778823853
1068,0.35546353459358215
1069,0.41553255915641785
1070,0.28509026765823364
1071,0.34120383858680725
1072,0.41514116525650024
1073,0.37854939699172974
1074,0.321666419506073
1075,0.29469621181488037
1076,0.31990912556648254
1077,0.26157301664352417
1078,0.29977861046791077
1079,0.37385594844818115
1080,0.31200897693634033
1081,0.32732295989990234
1082,0.2709370255470276
1083,0.27169230580329895
1084,0.3605765998363495
1085,0.3747261166572571
1086,0.2743985950946808
1087,0.39701393246650696
1088,0.37307724356651306
1089,0.3205735981464386
1090,0.4273765981197357
1091,0.2634640634059906
1092,0.2330160140991211
1093,0.3272315263748169
1094,0.40230289101600647
1095,0.24711835384368896
1096,0.2871945798397064
1097,0.43332532048225403
1098,0.27870112657546997
1099,0.4064886271953583
1100,0.30498361587524414
1101,0.29006248712539673
1102,0.40998029708862305
1103,0.21436253190040588
1104,0.38264623284339905
1105,0.3848329782485962
1106,0.27869027853012085
1107,0.4408387541770935
1108,0.24822291731834412
1109,0.3211621940135956
1110,0.32431671023368835
1111,0.3489449918270111
1112,0.30502188205718994
1113,0.20528703927993774
1114,0.414421409368515
1115,0.27556514739990234
1116,0.43041667342185974
1117,0.3169063329696655
1118,0.39627376198768616
1119,0.3513798713684082
1120,0.3756822347640991
1121,0.4149985909461975
1122,0.22739937901496887
1123,0.2996928095817566
1124,0.27665501832962036
1125,0.2803031802177429
1126,0.30996012687683105
1127,0.3220125734806061
1128,0.5174684524536133
1129,0.2765333354473114
1130,0.34563368558883667
1131,0.3203592002391815
1132,0.35095974802970886
1133,0.25666362047195435
1134,0.38056403398513794
1135,0.3884966969490051
1136,0.4141252040863037
1137,0.2993304431438446
1138,0.3144829571247101
1139,0.35452091693878174
1140,0.31209099292755127
1141,0.3194636106491089
1142,0.3232428729534149
1143,0.3727692663669586
1144,0.275818407535553
1145,0.2908867597579956
1146,0.37970611453056335
1147,0.27944159507751465
1148,0.2511685788631439
1149,0.3930869698524475
1150,0.20171931385993958
1151,0.42862075567245483
1152,0.2757475972175598
1153,0.21002036333084106
1154,0.33120858669281006
1155,0.2661156952381134
1156,0.32338783144950867
1157,0.28171801567077637
1158,0.42580676078796387
1159,0.3820599913597107
1160,0.24200768768787384
1161,0.2504977881908417
1162,0.33938947319984436
1163,0.3287571668624878
1164,0.3162449300289154
1165,0.29336944222450256
1166,0.2878020703792572
1167,0.34236472845077515
1168,0.303124338388443
1169,0.28171950578689575
1170,0.33216187357902527
1171,0.2941613495349884
1172,0.43999868631362915
1173,0.2210325300693512
1174,0.406878799200058
1175,0.29186856746673584
1176,0.31711745262145996
1177,0.4473811388015747
1178,0.3292046785354614
1179,0.3197193443775177
1180,0.3681586980819702
1181,0.294604629278183
1182,0.2101690024137497
1183,0.33961865305900574
1184,0.295709490776062
1185,0.33450087904930115
1186,0.2920849919319153
1187,0.3056136667728424
1188,0.38026922941207886
1189,0.3296245336532593
1190,0.30125361680984497
1191,0.5651004910469055
1192,0.3099727928638458
1193,0.33598798513412476
1194,0.2174859195947647
1195,0.2856532335281372
1196,0.3937363624572754
1197,0.24731849133968353
1198,0.30915698409080505
1199,0.32969605922698975
1200,0.4726775586605072
1201,0.41494685411453247
1202,0.38219231367111206
1203,0.21954533457756042
1204,0.3178763687610626
1205,0.3082115352153778
1206,0.3544245660305023
1207,0.2740689516067505
1208,0.3236490786075592
1209,0.3629302680492401
1210,0.3084909915924072
1211,0.2753404378890991
1212,0.3936839997768402
1213,0.3879806697368622
1214,0.28499239683151245
1215,0.31963348388671875
1216,0.44069617986679077
1217,0.3798723518848419
1218,0.30812522768974304
1219,0.22710976004600525
1220,0.452348917722702
1221,0.3395082354545593
1222,0.3053482472896576
1223,0.35580649971961975
1224,0.36267656087875366
1225,0.3922008275985718
1226,0.3928930163383484
1227,0.3121190667152405
1228,0.32156530022621155
1229,0.35548102855682373
1230,0.4090467393398285
1231,0.3629884123802185
1232,0.3626522123813629
1233,0.2742263376712799
1234,0.30881041288375854
1235,0.2619238793849945
1236,0.2797897756099701
1237,0.245756596326828
1238,0.40224871039390564
1239,0.3273703455924988
1240,0.3327674865722656
1241,0.25389987230300903
1242,0.3189151883125305
1243,0.39705345034599304
1244,0.38954269886016846
1245,0.26118797063827515
1246,0.29749271273612976
1247,0.44165554642677307
1248,0.37139958143234253
1249,0.22230637073516846
1250,0.37404683232307434
1251,0.439215749502182
1252,0.3312760591506958
