stargazers,openissues,closedissues,forkCount,pullRequests,commitnum,watchers,diskUsage_kb,readme_bytes,releases,projects,milestones,deployments,issuelabels,repositoryTopics,descr_len,hasUrl,hasLicense,hasWiki,hasIssue,created,updated
1.0,0.0,0.0,0.0,0.0,232.0,1.0,2269.0,124.0,0.0,0.0,0.0,143.0,7.0,0.0,10.0,0.0,0.0,1.0,1.0,1428049094.0,1578001859.0
1.0,3.0,5.0,0.0,0.0,33.0,0.0,85987.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,37.0,1.0,0.0,1.0,1.0,1428070371.0,1580910741.0
1.0,0.0,0.0,1.0,1.0,56.0,1.0,317.0,999.0,0.0,0.0,0.0,0.0,8.0,0.0,54.0,0.0,1.0,1.0,1.0,1428095610.0,1581450099.0
1.0,0.0,0.0,2.0,0.0,2154.0,1.0,21086.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1428051760.0,1581951216.0
3243.0,19.0,66.0,91.0,32.0,282.0,49.0,59480.0,4193.0,20.0,0.0,11.0,0.0,6.0,2.0,45.0,0.0,1.0,0.0,1.0,1428176689.0,1581661941.0
477.0,353.0,2882.0,244.0,387.0,1648.0,103.0,35136.0,314.0,63.0,0.0,0.0,0.0,9.0,0.0,42.0,0.0,0.0,1.0,1.0,1428143368.0,1581823455.0
381.0,81.0,261.0,224.0,332.0,1371.0,62.0,8296.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,34.0,0.0,0.0,1.0,1.0,1428179037.0,1581700109.0
246.0,5.0,38.0,39.0,279.0,1507.0,23.0,3202.0,6267.0,0.0,0.0,0.0,0.0,7.0,6.0,30.0,1.0,0.0,1.0,1.0,1428180681.0,1580788192.0
136.0,2.0,27.0,29.0,27.0,153.0,9.0,194.0,1203.0,20.0,0.0,0.0,0.0,7.0,4.0,73.0,0.0,0.0,0.0,1.0,1428177359.0,1581523283.0
2118.0,60.0,202.0,394.0,133.0,328.0,41.0,676.0,4174.0,7.0,0.0,0.0,0.0,10.0,4.0,36.0,0.0,1.0,0.0,1.0,1428182982.0,1581862867.0
813.0,121.0,217.0,296.0,924.0,8937.0,112.0,80170.0,9478.0,0.0,1.0,17.0,0.0,19.0,0.0,82.0,0.0,1.0,1.0,1.0,1428182969.0,1581950674.0
805.0,19.0,65.0,458.0,139.0,638.0,56.0,11445.0,1173.0,2.0,0.0,0.0,0.0,9.0,0.0,133.0,0.0,0.0,0.0,1.0,1428160899.0,1581675244.0
737.0,44.0,195.0,165.0,21.0,346.0,70.0,20199.0,0.0,30.0,0.0,2.0,0.0,15.0,6.0,48.0,1.0,1.0,0.0,1.0,1428133577.0,1581925321.0
431.0,73.0,153.0,36.0,3.0,800.0,26.0,162931.0,25902.0,6.0,5.0,2.0,85.0,14.0,9.0,49.0,1.0,1.0,1.0,1.0,1428129331.0,1581860035.0
387.0,230.0,1062.0,206.0,1243.0,5438.0,38.0,235044.0,0.0,15.0,8.0,14.0,624.0,77.0,8.0,74.0,1.0,1.0,1.0,1.0,1428107981.0,1581968155.0
284.0,11.0,13.0,106.0,17.0,61.0,11.0,53.0,2752.0,0.0,0.0,0.0,0.0,7.0,0.0,64.0,0.0,1.0,1.0,1.0,1428186867.0,1581092277.0
238.0,2.0,37.0,39.0,23.0,588.0,56.0,893.0,6577.0,13.0,0.0,0.0,0.0,11.0,14.0,43.0,1.0,1.0,0.0,1.0,1428177501.0,1581871776.0
1.0,0.0,0.0,0.0,0.0,27.0,1.0,21060.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1430760565.0,1581609248.0
1.0,0.0,0.0,0.0,0.0,5200.0,0.0,5853.0,4725.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1430725166.0,1581655222.0
1.0,1.0,1.0,0.0,12.0,80.0,9.0,76.0,1087.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,0.0,1.0,1.0,1430730870.0,1578404307.0
218.0,10.0,34.0,55.0,93.0,314.0,28.0,2354.0,4003.0,0.0,0.0,1.0,0.0,7.0,0.0,131.0,0.0,1.0,1.0,1.0,1428177646.0,1581919931.0
193.0,0.0,8.0,35.0,11.0,127.0,23.0,262.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,73.0,0.0,1.0,1.0,1.0,1428150770.0,1579978205.0
184.0,7.0,24.0,56.0,16.0,239.0,17.0,3235.0,3670.0,16.0,0.0,0.0,0.0,7.0,5.0,100.0,0.0,1.0,1.0,1.0,1428146459.0,1581865456.0
175.0,6.0,37.0,197.0,37.0,140.0,49.0,7693.0,2432.0,14.0,0.0,0.0,0.0,7.0,0.0,73.0,0.0,1.0,0.0,1.0,1428191002.0,1581526929.0
116.0,1.0,5.0,11.0,9.0,61.0,6.0,54.0,5070.0,25.0,1.0,0.0,0.0,7.0,0.0,26.0,0.0,1.0,1.0,1.0,1428171173.0,1580298280.0
108.0,4.0,52.0,36.0,86.0,278.0,5.0,1552.0,10854.0,16.0,0.0,0.0,0.0,13.0,3.0,81.0,0.0,1.0,0.0,1.0,1428118751.0,1580702117.0
104.0,50.0,60.0,122.0,338.0,1409.0,29.0,58217.0,1955.0,1.0,0.0,0.0,28.0,8.0,0.0,36.0,1.0,1.0,1.0,1.0,1428186158.0,1581567324.0
70.0,37.0,28.0,101.0,602.0,1876.0,21.0,148153.0,4146.0,0.0,0.0,0.0,5.0,7.0,0.0,60.0,1.0,1.0,1.0,1.0,1428157047.0,1581711914.0
47.0,4.0,49.0,3.0,181.0,1758.0,37.0,1020259.0,2686.0,0.0,0.0,0.0,0.0,14.0,7.0,46.0,1.0,0.0,0.0,1.0,1428179416.0,1581724587.0
42.0,5.0,6.0,13.0,9.0,111.0,9.0,86343.0,6559.0,0.0,0.0,0.0,0.0,7.0,0.0,52.0,0.0,0.0,1.0,1.0,1428113751.0,1579948851.0
60.0,2.0,6.0,12.0,15.0,75.0,6.0,7793.0,39.0,0.0,0.0,0.0,25.0,7.0,0.0,22.0,1.0,1.0,0.0,1.0,1428152172.0,1581618880.0
59.0,180.0,658.0,14.0,7.0,1031.0,14.0,6958.0,0.0,0.0,0.0,17.0,11.0,73.0,5.0,97.0,1.0,0.0,1.0,1.0,1428169431.0,1581256694.0
55.0,1.0,2.0,5.0,7.0,136.0,4.0,38428.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,39.0,1.0,0.0,1.0,1.0,1428137085.0,1580524675.0
34.0,14.0,10.0,14.0,16.0,53.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,120.0,0.0,0.0,1.0,1.0,1428132816.0,1581642401.0
32.0,1.0,14.0,6.0,11.0,258.0,5.0,870.0,10508.0,2.0,0.0,1.0,0.0,8.0,0.0,56.0,0.0,1.0,1.0,1.0,1428166970.0,1581076009.0
27.0,3.0,12.0,36.0,47.0,154.0,5.0,152.0,1093.0,1.0,0.0,0.0,0.0,7.0,0.0,34.0,1.0,1.0,0.0,1.0,1428117946.0,1581937136.0
19.0,2.0,1.0,2.0,1.0,335.0,2.0,318.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,42.0,0.0,1.0,1.0,1.0,1428148413.0,1580287722.0
16.0,2.0,0.0,2.0,3.0,1.0,2.0,9927.0,0.0,0.0,0.0,0.0,58.0,7.0,0.0,36.0,1.0,0.0,1.0,1.0,1428135093.0,1577962132.0
12.0,0.0,0.0,6.0,7.0,398.0,5.0,59480.0,3118.0,4.0,0.0,0.0,2.0,8.0,0.0,98.0,0.0,0.0,1.0,0.0,1428158520.0,1578727442.0
7.0,0.0,0.0,4.0,2.0,48.0,2.0,67400.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,0.0,1.0,1.0,1428153592.0,1581191337.0
6.0,0.0,1.0,0.0,1.0,209.0,10.0,3438.0,2281.0,0.0,0.0,0.0,0.0,7.0,3.0,62.0,0.0,1.0,1.0,1.0,1428160750.0,1581602960.0
45.0,10.0,26.0,17.0,44.0,284.0,16.0,237.0,6821.0,4.0,0.0,0.0,0.0,0.0,8.0,58.0,0.0,0.0,0.0,1.0,1428230442.0,1580299896.0
28.0,0.0,0.0,59.0,1.0,6.0,7.0,1065680.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,1428213269.0,1580809883.0
21.0,9.0,14.0,8.0,26.0,507.0,5.0,25957.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.0,0.0,1.0,1.0,1428267343.0,1579487655.0
6.0,0.0,0.0,1.0,0.0,32.0,3.0,561.0,8147.0,0.0,0.0,0.0,0.0,7.0,2.0,103.0,0.0,0.0,1.0,1.0,1428106723.0,1581761344.0
6.0,0.0,0.0,2.0,0.0,64.0,2.0,4787.0,171.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,0.0,1.0,1.0,1.0,1428121265.0,1580041745.0
5.0,0.0,0.0,0.0,0.0,350.0,1.0,330.0,212.0,0.0,0.0,0.0,0.0,7.0,2.0,12.0,0.0,1.0,1.0,1.0,1428157725.0,1581028566.0
4.0,0.0,0.0,1.0,43.0,77.0,1.0,323.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,70.0,0.0,1.0,1.0,1.0,1428160236.0,1581311457.0
4.0,0.0,0.0,1.0,6.0,517.0,1.0,1324042.0,742.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,1.0,0.0,1.0,1.0,1428154926.0,1581586435.0
4.0,1.0,1.0,0.0,0.0,518.0,2.0,42420.0,202.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,1.0,1.0,1428164876.0,1578788319.0
4.0,2.0,0.0,4.0,7.0,598.0,5.0,4376.0,6920.0,0.0,0.0,0.0,44.0,7.0,8.0,26.0,1.0,1.0,1.0,1.0,1428170272.0,1580945982.0
3.0,0.0,0.0,0.0,0.0,89.0,5.0,904.0,2083.0,0.0,0.0,0.0,58.0,7.0,8.0,29.0,1.0,0.0,1.0,1.0,1428165978.0,1580538907.0
2.0,2.0,18.0,1.0,2.0,586.0,1.0,6229.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,23.0,1.0,0.0,1.0,1.0,1428158723.0,1580262716.0
2.0,1.0,0.0,2.0,0.0,275.0,4.0,630087.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1428133767.0,1580629731.0
2.0,2.0,0.0,0.0,0.0,104.0,1.0,9563.0,1366.0,0.0,0.0,0.0,43.0,10.0,0.0,12.0,1.0,1.0,1.0,1.0,1428136346.0,1579341551.0
2.0,0.0,0.0,0.0,0.0,27.0,1.0,19.0,982.0,0.0,0.0,0.0,0.0,7.0,0.0,43.0,0.0,0.0,1.0,1.0,1428135966.0,1581443329.0
2.0,0.0,3.0,1.0,0.0,456.0,1.0,372.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,1428128396.0,1580081527.0
1.0,3.0,0.0,0.0,0.0,113.0,1.0,18372.0,0.0,0.0,0.0,0.0,72.0,4.0,0.0,29.0,1.0,0.0,0.0,1.0,1428162377.0,1579020601.0
1.0,0.0,0.0,0.0,0.0,129.0,1.0,128.0,0.0,0.0,0.0,0.0,59.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1428126397.0,1578208785.0
1.0,0.0,0.0,1.0,6.0,96.0,5.0,14869.0,1779.0,0.0,0.0,0.0,20.0,7.0,0.0,20.0,0.0,0.0,1.0,0.0,1428164649.0,1580105712.0
3.0,0.0,0.0,1.0,1.0,101.0,1.0,3165.0,1106.0,0.0,0.0,0.0,5.0,7.0,0.0,883.0,1.0,1.0,1.0,0.0,1428177764.0,1581283650.0
1.0,0.0,1.0,1.0,28.0,0.0,2.0,3623.0,0.0,0.0,0.0,0.0,190.0,7.0,5.0,42.0,1.0,1.0,1.0,1.0,1428174850.0,1581584194.0
1.0,0.0,1.0,2.0,2.0,488.0,1.0,3602.0,56.0,0.0,0.0,0.0,0.0,8.0,0.0,45.0,0.0,1.0,1.0,1.0,1428148902.0,1580682206.0
8436.0,123.0,337.0,516.0,353.0,1497.0,208.0,1797.0,7693.0,0.0,0.0,1.0,0.0,15.0,6.0,72.0,1.0,0.0,1.0,1.0,1428273589.0,1581966561.0
3851.0,85.0,184.0,497.0,246.0,968.0,139.0,21383.0,28478.0,62.0,0.0,0.0,0.0,7.0,11.0,87.0,0.0,1.0,1.0,1.0,1428263194.0,1581928391.0
4.0,3.0,39.0,11.0,100.0,1155.0,10.0,527824.0,5218.0,3.0,0.0,0.0,0.0,5.0,0.0,43.0,0.0,0.0,1.0,1.0,1430227537.0,1580132577.0
4.0,0.0,0.0,0.0,0.0,41.0,2.0,64.0,197.0,0.0,0.0,0.0,0.0,7.0,4.0,29.0,0.0,0.0,1.0,1.0,1430224235.0,1581234170.0
3.0,1.0,0.0,1.0,0.0,391.0,2.0,3833.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,23.0,1.0,0.0,1.0,1.0,1430241006.0,1581453257.0
3.0,36.0,43.0,1.0,12.0,133.0,25.0,9660.0,432.0,0.0,0.0,4.0,0.0,9.0,1.0,19.0,0.0,0.0,1.0,1.0,1430245961.0,1580195598.0
2566.0,65.0,207.0,589.0,477.0,925.0,193.0,2130.0,12794.0,14.0,1.0,7.0,0.0,37.0,4.0,61.0,0.0,1.0,1.0,1.0,1428204949.0,1581972020.0
2453.0,27.0,331.0,346.0,154.0,159.0,264.0,913.0,12276.0,0.0,0.0,0.0,0.0,16.0,2.0,29.0,0.0,0.0,1.0,1.0,1428237593.0,1581852064.0
1108.0,52.0,348.0,220.0,686.0,0.0,84.0,14001.0,0.0,26.0,7.0,0.0,0.0,25.0,9.0,82.0,1.0,0.0,1.0,1.0,1428273055.0,1581704188.0
833.0,21.0,149.0,381.0,151.0,330.0,39.0,745.0,23608.0,18.0,0.0,3.0,0.0,9.0,3.0,43.0,0.0,1.0,1.0,1.0,1428250878.0,1581687133.0
829.0,13.0,3.0,59.0,12.0,77.0,26.0,523.0,2659.0,2.0,0.0,0.0,0.0,7.0,4.0,135.0,1.0,1.0,0.0,1.0,1428262720.0,1581873066.0
643.0,13.0,186.0,139.0,43.0,539.0,42.0,18212.0,4934.0,45.0,0.0,0.0,0.0,7.0,0.0,39.0,0.0,0.0,0.0,1.0,1428250609.0,1581923091.0
593.0,23.0,13.0,66.0,74.0,198.0,10.0,473.0,892.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,1.0,1.0,1.0,1428244210.0,1581467776.0
569.0,17.0,57.0,142.0,136.0,376.0,22.0,458.0,7461.0,2.0,0.0,0.0,0.0,7.0,8.0,50.0,0.0,1.0,1.0,1.0,1428216785.0,1581887990.0
349.0,12.0,50.0,70.0,140.0,331.0,29.0,502.0,649.0,30.0,0.0,0.0,0.0,8.0,0.0,86.0,0.0,0.0,1.0,1.0,1428270147.0,1581886655.0
257.0,7.0,40.0,41.0,22.0,258.0,26.0,858.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,154.0,0.0,1.0,1.0,1.0,1428213158.0,1581865327.0
245.0,16.0,16.0,33.0,35.0,169.0,19.0,11116.0,345.0,0.0,0.0,0.0,43.0,8.0,0.0,48.0,0.0,0.0,1.0,1.0,1428244525.0,1581930681.0
68.0,3.0,2.0,23.0,4.0,598.0,7.0,909.0,118.0,0.0,0.0,0.0,371.0,7.0,0.0,27.0,1.0,0.0,1.0,1.0,1428276732.0,1581642484.0
256.0,17.0,40.0,25.0,65.0,3782.0,30.0,84233.0,2990.0,4.0,0.0,0.0,0.0,7.0,0.0,7.0,1.0,1.0,1.0,1.0,1428233636.0,1581703421.0
188.0,29.0,22.0,47.0,10.0,90.0,37.0,1770.0,2953.0,2.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,1.0,1.0,1.0,1428239029.0,1581387904.0
158.0,10.0,56.0,38.0,20.0,151.0,11.0,159.0,6258.0,5.0,0.0,0.0,0.0,7.0,0.0,85.0,0.0,1.0,1.0,1.0,1428225109.0,1580368211.0
153.0,1.0,22.0,61.0,9.0,755.0,10.0,2478.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,48.0,0.0,1.0,1.0,1.0,1428258923.0,1581630738.0
101.0,2.0,5.0,6.0,1.0,1199.0,8.0,1908.0,23443.0,23.0,0.0,4.0,0.0,7.0,5.0,85.0,0.0,1.0,1.0,1.0,1428251340.0,1581864557.0
93.0,5.0,19.0,40.0,55.0,369.0,6.0,7662.0,3858.0,6.0,0.0,1.0,0.0,7.0,2.0,44.0,0.0,1.0,1.0,1.0,1428200612.0,1580804996.0
79.0,24.0,93.0,39.0,71.0,420.0,7.0,1407.0,887.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,1.0,1.0,1.0,1428220776.0,1581802665.0
79.0,5.0,19.0,32.0,51.0,367.0,8.0,2815.0,4016.0,0.0,0.0,2.0,1.0,11.0,6.0,132.0,0.0,1.0,0.0,1.0,1428242328.0,1579374634.0
1.0,0.0,0.0,0.0,0.0,69.0,1.0,610.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,17.0,0.0,0.0,1.0,1.0,1429627146.0,1578147512.0
1.0,0.0,0.0,2.0,0.0,43.0,3.0,330.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1429577063.0,1579651337.0
62.0,4.0,16.0,17.0,35.0,981.0,5.0,934.0,0.0,4.0,0.0,11.0,0.0,7.0,3.0,122.0,0.0,1.0,1.0,1.0,1428261691.0,1577902845.0
60.0,116.0,570.0,38.0,122.0,0.0,8.0,68079.0,0.0,137.0,0.0,0.0,112.0,28.0,3.0,70.0,1.0,1.0,1.0,1.0,1428257424.0,1581535389.0
58.0,4.0,12.0,21.0,0.0,198.0,13.0,3762.0,2218.0,30.0,0.0,0.0,0.0,7.0,0.0,33.0,1.0,1.0,1.0,1.0,1428223955.0,1578839727.0
49.0,40.0,112.0,26.0,220.0,2841.0,8.0,18561.0,2829.0,25.0,14.0,5.0,11.0,14.0,19.0,64.0,0.0,1.0,1.0,1.0,1428257069.0,1580428601.0
47.0,1.0,7.0,13.0,3.0,29.0,7.0,16.0,2252.0,0.0,0.0,0.0,0.0,7.0,7.0,101.0,0.0,1.0,1.0,1.0,1428196348.0,1579076191.0
39.0,0.0,0.0,27.0,5.0,41494.0,30.0,137251.0,7692.0,8.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,1428268406.0,1581797159.0
34.0,3.0,2.0,13.0,13.0,2117.0,15.0,2453.0,1667.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1428244392.0,1580372538.0
29.0,25.0,13.0,16.0,126.0,1706.0,24.0,39663.0,7359.0,6.0,0.0,0.0,0.0,7.0,0.0,233.0,0.0,1.0,1.0,1.0,1428241545.0,1581683242.0
26.0,1.0,7.0,9.0,44.0,140.0,5.0,77.0,2703.0,2.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,1.0,1.0,1.0,1428262276.0,1581439345.0
23.0,3.0,4.0,74.0,110.0,358.0,6.0,2838.0,294.0,0.0,0.0,0.0,37.0,7.0,0.0,55.0,1.0,0.0,1.0,1.0,1428257009.0,1581480947.0
20.0,0.0,4.0,16.0,7.0,17.0,2.0,160.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,24.0,0.0,1.0,1.0,1.0,1428214371.0,1578932590.0
17.0,5.0,100.0,12.0,34.0,0.0,7.0,32266.0,0.0,121.0,0.0,0.0,100.0,25.0,3.0,68.0,1.0,1.0,1.0,1.0,1428254038.0,1581535214.0
15.0,59.0,75.0,16.0,125.0,2049.0,12.0,69045.0,5888.0,9.0,1.0,0.0,63.0,13.0,6.0,88.0,1.0,0.0,1.0,1.0,1428194700.0,1581619342.0
13.0,0.0,1.0,2.0,0.0,31.0,1.0,15.0,1296.0,0.0,0.0,0.0,0.0,7.0,0.0,34.0,0.0,1.0,1.0,1.0,1428250952.0,1579689504.0
12.0,0.0,0.0,3.0,1.0,21.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,75.0,0.0,1.0,1.0,1.0,1428267804.0,1581668118.0
11.0,0.0,0.0,0.0,491.0,1239.0,1.0,2050.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0,1.0,0.0,1.0,1.0,1428196400.0,1581734023.0
10.0,1.0,2.0,6.0,8.0,39.0,2.0,35.0,188.0,0.0,0.0,0.0,0.0,7.0,1.0,53.0,0.0,1.0,1.0,1.0,1428213673.0,1580230259.0
10.0,27.0,204.0,9.0,3.0,3576.0,13.0,211630.0,2538.0,2.0,0.0,0.0,0.0,31.0,0.0,52.0,0.0,0.0,1.0,1.0,1428249961.0,1578852305.0
2.0,0.0,0.0,3.0,5.0,52.0,1.0,68.0,3389.0,4.0,0.0,0.0,0.0,7.0,3.0,79.0,0.0,0.0,1.0,1.0,1428353046.0,1579312255.0
2.0,0.0,0.0,14.0,6.0,3.0,5.0,266641.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0,1428357560.0,1579119874.0
7.0,0.0,1.0,50.0,31.0,1194.0,10.0,23453.0,3678.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0,1.0,0.0,0.0,1.0,1428207859.0,1581445439.0
7.0,1.0,0.0,2.0,3.0,11.0,5.0,9.0,1393.0,0.0,0.0,0.0,0.0,7.0,2.0,102.0,0.0,1.0,1.0,1.0,1428249902.0,1581684895.0
6.0,0.0,2.0,4.0,2.0,282.0,4.0,1112.0,12958.0,0.0,0.0,0.0,0.0,10.0,0.0,35.0,1.0,1.0,1.0,1.0,1428275607.0,1580872459.0
5.0,3.0,4.0,1.0,18.0,410.0,18.0,18058.0,2242.0,0.0,0.0,0.0,284.0,7.0,0.0,30.0,0.0,0.0,1.0,1.0,1428276394.0,1579304335.0
4.0,0.0,0.0,0.0,0.0,1331.0,3.0,4048.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,0.0,1.0,1.0,1.0,1428264636.0,1581964398.0
3.0,0.0,0.0,2.0,21.0,248.0,1.0,778.0,3013.0,16.0,0.0,0.0,0.0,7.0,5.0,59.0,0.0,1.0,1.0,1.0,1428253105.0,1581276349.0
3.0,1.0,0.0,6.0,7.0,88.0,6.0,375.0,1250.0,0.0,0.0,0.0,0.0,7.0,0.0,84.0,0.0,1.0,0.0,1.0,1428230513.0,1580968903.0
3.0,0.0,0.0,0.0,1.0,9.0,1.0,593.0,317.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,1.0,1.0,1428269259.0,1579292011.0
2.0,0.0,0.0,0.0,0.0,35.0,1.0,108.0,291.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,1.0,1.0,1428250104.0,1580575296.0
2.0,0.0,0.0,2.0,2.0,4.0,1.0,12665.0,132.0,0.0,0.0,0.0,19.0,7.0,0.0,36.0,1.0,0.0,1.0,1.0,1428253304.0,1578011148.0
2.0,0.0,0.0,0.0,0.0,113.0,1.0,8214.0,111.0,0.0,0.0,0.0,42.0,7.0,4.0,64.0,0.0,0.0,1.0,1.0,1428238403.0,1581492337.0
1.0,0.0,0.0,0.0,6.0,204.0,1.0,227351.0,1058.0,0.0,0.0,0.0,1.0,7.0,0.0,32.0,1.0,0.0,1.0,1.0,1428274700.0,1581045289.0
1.0,3.0,4.0,0.0,10.0,316.0,1.0,11152.0,14.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1428275240.0,1580728683.0
2.0,0.0,0.0,2.0,0.0,347.0,2.0,223.0,69.0,0.0,0.0,0.0,0.0,7.0,2.0,44.0,0.0,1.0,0.0,0.0,1428241629.0,1581467657.0
1.0,0.0,0.0,2.0,0.0,73.0,2.0,197.0,35.0,0.0,0.0,0.0,0.0,7.0,0.0,36.0,0.0,1.0,1.0,1.0,1428269717.0,1579283403.0
1.0,0.0,0.0,0.0,1.0,184.0,3.0,244.0,5211.0,0.0,0.0,0.0,16.0,7.0,0.0,39.0,1.0,1.0,0.0,1.0,1428194864.0,1578945782.0
1.0,0.0,0.0,1.0,37.0,100.0,2.0,98020.0,1978.0,0.0,0.0,0.0,34.0,7.0,0.0,78.0,1.0,1.0,1.0,0.0,1428226676.0,1580811254.0
1.0,1.0,0.0,0.0,0.0,12.0,1.0,19912.0,466.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,0.0,1.0,1.0,1.0,1428268363.0,1579915157.0
1.0,0.0,1.0,1.0,0.0,182.0,2.0,312.0,282.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1428230003.0,1581849346.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,32.0,2.0,1.0,56.0,1.0,1.0,0.0,1.0,1428203174.0,1581929466.0
1.0,0.0,0.0,0.0,1.0,207.0,2.0,278.0,29881.0,0.0,0.0,0.0,74.0,7.0,4.0,59.0,1.0,1.0,1.0,1.0,1428206243.0,1580744912.0
109.0,136.0,876.0,111.0,246.0,7468.0,12.0,29120.0,2041.0,0.0,3.0,5.0,0.0,27.0,7.0,40.0,1.0,0.0,0.0,1.0,1429822958.0,1581973636.0
108.0,8.0,9.0,27.0,131.0,2242.0,18.0,59868.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,46.0,1.0,0.0,1.0,1.0,1429753788.0,1581921617.0
1.0,3.0,3.0,0.0,0.0,156.0,2.0,162.0,4941.0,3.0,1.0,0.0,0.0,7.0,0.0,57.0,0.0,1.0,1.0,1.0,1428254826.0,1579643042.0
15647.0,43.0,854.0,1772.0,496.0,1934.0,329.0,24332.0,10808.0,129.0,0.0,2.0,343.0,6.0,9.0,82.0,0.0,1.0,1.0,1.0,1428330381.0,1581955920.0
1963.0,359.0,2218.0,1528.0,298.0,941.0,115.0,23355.0,18166.0,0.0,0.0,13.0,1.0,38.0,0.0,39.0,0.0,1.0,1.0,1.0,1428340431.0,1581933730.0
1252.0,1.0,25.0,110.0,40.0,142.0,63.0,87.0,13031.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,1.0,0.0,1.0,1.0,1428344952.0,1581951026.0
660.0,2.0,9.0,112.0,21.0,147.0,28.0,1058.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,23.0,0.0,0.0,1.0,1.0,1428295986.0,1581641274.0
641.0,151.0,108.0,151.0,199.0,763.0,19.0,9585.0,1974.0,34.0,0.0,1.0,33.0,14.0,3.0,34.0,1.0,0.0,1.0,1.0,1428357282.0,1581922035.0
601.0,474.0,1156.0,136.0,311.0,4962.0,60.0,52074.0,2404.0,9.0,0.0,5.0,0.0,40.0,1.0,70.0,1.0,1.0,1.0,1.0,1428334306.0,1580976301.0
591.0,7.0,151.0,193.0,23.0,974.0,72.0,41052.0,983.0,17.0,0.0,0.0,0.0,8.0,9.0,71.0,0.0,0.0,0.0,1.0,1428337270.0,1581497571.0
485.0,33.0,74.0,87.0,58.0,191.0,11.0,683.0,6367.0,0.0,0.0,1.0,0.0,8.0,3.0,38.0,0.0,1.0,0.0,1.0,1428303680.0,1581544104.0
404.0,28.0,92.0,45.0,42.0,801.0,8.0,928.0,1644.0,0.0,1.0,0.0,0.0,8.0,1.0,86.0,0.0,0.0,1.0,1.0,1428323586.0,1581839662.0
364.0,37.0,26.0,212.0,8.0,1141.0,39.0,54722.0,9595.0,3.0,0.0,0.0,0.0,7.0,8.0,27.0,0.0,0.0,1.0,1.0,1428285991.0,1581905356.0
