stargazers,openissues,closedissues,forkCount,pullRequests,commitnum,watchers,diskUsage_kb,readme_bytes,releases,projects,milestones,deployments,issuelabels,repositoryTopics,descr_len,hasUrl,hasLicense,hasWiki,hasIssue,created,updated
138,0,0,36,0,2531.0,14,12146,4410,0,0,0,0,7,0,48,0,0,1,0,1427906962,1581820115
111,13,52,57,243,1333.0,7,3589,663,0,0,0,0,7,0,23,1,0,1,1,1427904085,1581942337
320,8,5,139,10,156.0,27,388,6272,3,0,0,0,7,0,161,0,1,1,1,1427870624,1581740376
235,12,359,58,97,3562.0,35,14060,2398,70,0,0,0,14,7,86,0,0,1,1,1427914556,1581900787
229,40,64,97,68,304.0,53,34732,937,1,0,0,0,13,0,427,1,1,1,1,1427896399,1581601981
211,30,75,60,95,4999.0,17,96541,6509,19,0,0,0,7,0,6,1,1,1,1,1427906791,1581912270
159,9,22,27,265,444.0,10,985,0,11,0,1,0,11,2,68,0,1,1,1,1427925065,1581277427
148,0,8,7,10,110.0,7,73,0,21,0,0,0,7,1,44,1,1,0,1,1427926326,1581852461
100,2,24,16,19,77.0,2,147,3051,8,0,7,1,7,5,64,0,1,0,1,1427923705,1581944438
95,13,99,88,113,1974.0,31,110817,2620,3,1,0,0,8,17,37,0,1,1,1,1427908417,1581619656
20,0,1,5,2,52.0,5,6329,2344,0,0,0,0,7,0,28,0,0,1,1,1428042731,1580883903
1,0,0,5,0,38.0,9,65,91,0,0,0,0,7,0,44,0,0,0,1,1430291350,1579794439
79,0,28,56,12,90.0,33,106,9356,3,0,0,0,7,0,112,0,1,0,1,1427888361,1578009323
77,0,0,46,4,108.0,21,522,1817,0,0,0,0,7,0,64,0,0,1,0,1427907898,1581931052
76,2,4,19,1,50.0,28,78,666,13,0,0,0,7,0,61,0,1,1,1,1427884672,1581953212
74,11,52,26,233,1234.0,14,2186,19305,18,0,0,0,16,9,45,0,1,1,1,1427913472,1581451470
69,18,102,55,476,2032.0,6,4340,816,0,0,0,0,7,0,22,1,0,1,1,1427904063,1581676328
59,11,14,44,619,3260.0,27,6850,0,75,0,0,0,10,0,61,1,1,1,1,1427897021,1581086463
59,16,23,61,22,39.0,9,48,1129,1,0,0,0,7,0,65,0,1,1,1,1427860897,1581650334
54,57,269,35,98,427.0,22,94952,4753,0,0,4,0,8,0,27,1,1,1,1,1427877143,1581064788
49,1,2,6,0,99.0,5,9968,1819,0,0,0,0,7,0,56,1,0,1,1,1427889971,1581880374
26,3,13,37,248,1241.0,18,5231,9729,46,0,0,0,8,0,42,0,0,1,1,1427912322,1581944201
16,5,5,29,107,228.0,82,461,3119,38,0,0,0,7,0,48,0,0,1,1,1427919021,1581805572
12,0,10,13,16,503.0,12,12596,3476,0,0,0,0,7,2,51,1,0,1,1,1427902250,1581281488
47,15,116,25,9,405.0,19,822,1821,39,0,15,0,8,0,65,1,1,1,1,1427877804,1578627026
42,0,0,27,44,2.0,3,310,75,0,0,0,0,7,0,61,0,0,1,0,1427900533,1581962636
32,5,16,25,9,48.0,38,4570,566,0,0,0,20,7,0,26,0,1,0,1,1427932355,1581914498
26,1,6,3,4,261.0,2,531,0,4,0,0,0,7,0,42,0,1,0,1,1427851565,1581766954
25,0,7,5,3,33.0,2,96,2012,1,0,1,0,7,4,83,0,1,0,1,1427920871,1581184514
23,0,3,5,4,28.0,4,27,0,0,0,0,0,7,0,88,0,0,1,1,1427926105,1580712580
23,89,93,55,954,2236.0,34,5510,0,1,0,5,0,18,0,34,0,1,1,1,1427914045,1581026303
23,6,78,6,6,338.0,5,571,4884,0,0,6,0,7,0,305,1,0,1,1,1427864242,1580834798
22,22,82,27,150,1685.0,41,101946,5496,70,0,0,0,9,5,16,0,1,0,1,1427908881,1581704904
3,0,0,1,3,110.0,5,229,0,0,0,0,0,7,0,36,0,0,1,1,1430410163,1578085656
3,0,0,3,1,205.0,1,164,2216,0,0,0,0,7,0,11,0,0,1,1,1430434138,1579225053
22,6,8,13,29,171.0,7,199,963,0,0,0,0,7,4,29,0,1,1,1,1427878993,1579563855
19,17,80,8,152,382.0,10,9429,6919,0,0,0,0,8,5,66,1,0,1,1,1427851154,1581095434
17,8,4,26,5,64.0,6,39764,389,0,1,0,0,12,6,74,0,1,1,1,1427912851,1581531789
16,0,33,31,24,108.0,5,105,6228,4,0,0,0,7,0,90,0,0,1,1,1427916719,1581969625
13,0,0,3,74,189.0,74,269,543,0,0,0,0,8,0,114,0,0,1,1,1427923757,1580413072
12,0,0,3,0,7.0,3,29,1716,0,0,0,0,7,0,91,0,1,1,1,1427903254,1579010780
12,0,0,2,0,7.0,1,24,2669,0,0,0,0,7,4,66,0,1,0,1,1427916413,1579749676
12,1,3,5,1,674.0,6,1493,8651,0,0,0,0,10,4,22,0,1,1,1,1427897778,1581502675
12,21,26,5,5,332.0,6,18595,2641,0,0,0,0,12,0,98,0,0,1,1,1427869343,1581331927
11,18,391,1,298,3807.0,11,116981,0,0,8,1,17,12,12,322,0,1,1,1,1427907696,1581619118
10,0,0,1,0,91.0,6,144351,2671,0,0,0,0,7,0,104,0,0,1,0,1427930611,1581288791
9,1,1,8,0,183.0,1,22052,3316,0,0,0,0,7,0,41,0,0,1,1,1427929292,1581555252
8,0,0,6,309,,63,31982,0,0,0,0,0,8,0,16,0,0,1,0,1427908367,1581346314
8,0,1,1,1,114.0,1,1502,1529,2,0,0,0,7,0,65,0,1,1,1,1427932721,1581387574
7,0,0,0,0,43.0,2,1885,3252,4,0,0,0,7,0,43,0,0,0,1,1427856546,1579916744
7,5,2,2,5,65.0,1,235,0,0,0,0,0,7,0,134,1,0,1,1,1427906862,1581768173
7,0,0,2,1,21.0,1,16,888,1,0,0,0,7,0,32,0,1,0,1,1427918296,1581172915
6,0,0,0,0,130.0,2,110,6523,1,0,0,0,7,0,30,0,0,1,1,1427905144,1581848285
5,6,29,0,49,310.0,1,346,5926,31,0,0,0,9,7,91,1,1,0,1,1427924059,1578154881
5,0,0,9,0,51.0,2,24487,126,0,0,0,0,7,0,0,0,0,1,1,1427915949,1581107334
4,0,0,1,1,29.0,6,158239,6844,0,0,0,0,7,0,88,0,0,1,1,1427898430,1577999250
3,0,1,0,0,6.0,1,7,569,0,0,0,0,7,0,52,1,1,1,1,1427911752,1581621361
3,0,0,3,1,39.0,13,1076,0,0,0,0,0,7,0,76,1,0,1,1,1427852136,1578643868
3,0,0,1,0,,1,11,0,0,0,0,8,7,6,29,1,0,1,1,1427924861,1580661335
2,0,0,7,7,89.0,65,62,283,0,0,0,172,7,0,25,0,0,1,1,1427911996,1578515049
2,0,0,1,0,394.0,1,466,46,0,0,0,0,7,0,0,0,0,1,1,1427878389,1581977754
3,0,0,8,46,1897.0,2,3770,222,0,0,0,0,7,0,86,0,1,1,1,1427880439,1581970460
3,0,0,2,21,81.0,29,47,0,0,0,0,0,7,0,75,0,1,1,1,1427888222,1581673212
2,0,0,4,20,21546.0,10,16314,4186,2,0,0,0,7,0,80,1,1,1,1,1427916553,1580329627
2,0,1,0,0,1.0,2,80751,0,0,0,0,97,7,0,43,1,0,1,1,1427854758,1581865668
2,0,0,21,364,1495.0,18,39378,5112,0,0,0,0,7,0,86,0,0,1,1,1427899033,1580236124
2,0,0,1,2,31.0,1,17,278,0,0,0,0,7,0,30,0,1,1,1,1427918947,1579726424
1,2,1,0,0,61.0,2,384,724,0,0,0,0,8,1,96,0,0,1,1,1427918914,1581847018
1,0,0,0,0,20.0,1,29,126,0,0,0,0,7,0,115,0,0,1,1,1427927217,1581451734
1,0,0,0,7,764.0,2,98141,5167,0,0,0,0,7,0,70,1,1,1,0,1427906090,1578671853
1,0,0,0,0,120.0,1,358,348,0,0,0,0,7,0,63,0,0,1,1,1427992918,1581857599
1,0,0,0,0,9.0,1,290,132,0,0,0,0,7,0,30,0,0,0,0,1427967405,1581341025
1,0,0,0,8,541.0,1,2200,84,0,0,0,417,8,1,14,1,0,1,1,1427980187,1581775363
1,4,2,0,1,199.0,1,33910,1712,0,0,0,0,7,0,33,1,0,1,1,1427939807,1581732645
1,0,0,1,4,331.0,4,849,3242,8,0,0,0,8,0,97,0,0,0,0,1427892325,1578907390
1,0,0,5,1,277.0,3,597,2782,0,0,0,0,7,2,23,1,0,1,1,1427903909,1579249861
1,2,0,1,37,237.0,25,361,0,37,0,0,0,3,6,38,0,1,1,1,1427894675,1578313984
1,0,0,0,4,88.0,1,46185,3980,0,0,0,59,8,0,31,0,1,1,1,1427901255,1580878768
1,0,5,0,0,76.0,1,723,1078,0,0,0,0,12,0,77,0,0,1,1,1427930040,1581419381
1,0,0,0,0,2.0,1,6673,5,0,0,0,273,7,0,0,0,0,1,1,1427872085,1581826749
1,0,0,0,0,17.0,1,2396,0,0,0,0,0,7,0,22,0,0,1,1,1427883017,1581469208
1,0,0,1,4,211.0,1,4799,594,0,0,0,0,7,0,62,0,1,0,1,1427902930,1581956298
1,0,0,1,1,352.0,1,290197,0,0,0,0,0,8,0,0,0,0,1,1,1427851247,1581775573
1,0,0,0,6,,2,370818,0,0,1,0,0,7,0,165,1,0,1,0,1427886871,1580901956
1,0,0,1,0,156.0,1,214,4000,0,0,0,0,7,0,0,0,0,1,1,1427888794,1580656838
1,0,0,17,141,630.0,4,49823,357,0,0,0,0,7,0,54,0,0,1,1,1427917425,1580749348
1,8,22,4,17,38.0,12,174,124,0,0,0,0,7,0,59,0,1,1,1,1427884166,1581781056
988,30,64,143,41,111.0,47,93,2060,15,0,0,0,7,3,52,0,0,1,1,1428012137,1581960381
275,4,5,451,497,562.0,20,7397,195,0,0,0,227,7,0,21,1,0,1,1,1427997217,1580721961
83,0,0,37,1,31.0,57,87082,0,8,0,0,0,7,0,33,0,0,0,0,1428015267,1581605160
66,30,79,106,329,1122.0,17,4246,4264,0,0,10,0,67,0,0,0,0,0,1,1427987396,1581960550
7103,31,768,697,262,999.0,149,2423,47500,83,1,4,0,16,5,75,0,1,1,1,1427956966,1581976513
2432,4,16,184,8,185.0,55,7763,7301,1,0,0,0,7,4,195,0,1,1,1,1427964710,1581657692
1951,5,2,490,592,1597.0,118,17283,1994,1,0,0,0,7,1,22,0,1,0,1,1427958005,1581915511
1275,50,63,272,247,222.0,29,979,5187,0,0,0,0,16,3,49,0,1,1,1,1428004565,1581779822
808,23,46,429,21,83.0,63,527,9970,2,0,6,2,8,3,34,1,1,0,1,1427944689,1581496069
787,47,59,73,27,623.0,51,1444,2597,15,0,0,0,14,3,19,0,1,1,1,1427967890,1581858228
426,1,15,70,94,307.0,52,632,0,0,0,0,0,8,7,73,1,1,1,1,1427953500,1581821564
390,0,0,122,141,895.0,75,5600,6329,12,0,0,5,9,0,40,1,0,0,0,1427991107,1581933646
11,0,0,9,5,1874.0,72,278717,0,1,0,0,1624,7,0,0,1,0,0,0,1430458466,1581788988
9,0,2,12,10,9454.0,63,15710,0,0,0,0,0,7,1,22,1,0,1,1,1430490640,1579130212
7,0,3,2,1,157.0,17,351797,15676,21,0,4,0,7,0,12,1,0,1,1,1430498092,1578359906
4,3,6,11,20,38.0,3,249,0,0,0,0,0,7,0,22,0,0,1,1,1430497808,1579203387
260,25,36,83,21,211.0,43,2142,9097,2,0,0,0,7,0,25,1,1,1,1,1427966359,1581361658
172,69,15,15,8,411.0,7,3815,0,0,0,0,0,10,3,175,0,1,1,1,1428007910,1581585569
171,22,61,37,120,268.0,12,463,4664,47,0,0,0,7,0,51,1,1,0,1,1427998729,1581870931
169,34,224,382,329,1138.0,22,42027,3490,5,0,3,329,20,10,47,1,0,1,1,1428012708,1581696428
92,7,22,23,18,12.0,19,500,1193,6,0,0,0,7,5,21,1,1,0,1,1427979438,1581595425
61,8,96,108,195,518.0,32,4864,6408,42,0,0,74,15,4,106,1,1,0,1,1428006740,1581521480
57,11,102,18,61,826.0,8,3378,9415,37,0,11,0,41,6,144,1,0,0,1,1427997548,1581769107
50,0,11,8,54,35.0,10,1324,3193,8,0,0,174,7,0,19,0,1,0,1,1428013647,1581869130
2,1,2,1,1,267.0,2,13328,0,0,0,0,198,7,0,0,0,0,1,1,1430602475,1578240282
2,0,5,6,9,166.0,9,368,271,0,0,0,0,7,0,0,0,0,1,1,1430595361,1580844142
2,0,2,4,3,21.0,2,11350,2422,0,0,0,0,7,0,41,0,0,1,1,1430607753,1581180673
1,0,0,0,0,3.0,0,3768,0,0,0,0,78,7,0,11,0,0,1,1,1430591869,1580990171
46,7,54,17,35,629.0,9,799,0,25,0,1,0,21,6,43,0,1,1,1,1427977836,1581260535
31,1,3,5,1,249.0,4,2133,1492,18,0,0,0,7,0,24,0,1,1,1,1428000841,1581639881
27,7,8,23,164,1120.0,4,3312,599,0,0,0,0,7,0,22,1,0,1,1,1428009947,1578616616
27,14,36,20,283,653.0,4,1110,589,0,0,0,0,7,0,20,1,0,1,1,1428010027,1581782898
19,0,0,9,2,696.0,5,34333,2203,0,0,0,0,7,3,19,1,1,0,0,1427956188,1580985120
19,0,0,1,0,245.0,2,2028,1716,13,0,0,0,7,0,24,0,1,1,1,1427999429,1581639880
18,41,52,14,74,947.0,9,2284,0,0,4,0,0,10,0,36,1,1,1,1,1428001639,1581556376
17,0,5,6,7,305.0,5,252,0,0,0,0,0,7,0,70,0,0,0,1,1427989025,1579636176
16,0,1,6,60,652.0,4,2238,1703,0,0,0,0,7,4,95,0,0,1,1,1427972829,1581608448
16,1,0,2,0,26.0,0,47,17952,0,0,0,0,7,0,39,0,0,1,1,1427988152,1580842331
14,3,2,6,2,108.0,2,2015,24578,0,0,0,0,7,0,72,0,0,1,1,1427966363,1581932296
6,2,0,0,0,86.0,2,163,1155,0,0,0,0,7,0,49,0,0,0,1,1428011196,1581707636
6,5,10,1,1,117.0,14,153,3835,0,0,0,0,7,0,29,1,0,1,1,1427982382,1581509652
14,3,10,8,26,416.0,65,11426,10805,74,0,0,84,7,0,26,0,1,0,1,1427968030,1581350153
14,4,25,4,85,186.0,31,296,3706,0,0,0,0,19,0,138,0,0,1,1,1427937700,1579039534
12,2,62,18,141,1541.0,14,8732,867,1,0,2,12,7,0,25,1,1,1,1,1428002396,1581689242
8,0,0,1,0,56.0,4,50,5880,1,0,0,0,10,2,123,0,1,1,0,1427955146,1578474928
7,2,0,8,8,235.0,5,217449,1237,0,0,0,0,4,0,86,1,0,1,1,1427940162,1580763537
7,0,1,2,2,42.0,3,177,632,0,0,0,0,7,0,46,0,1,1,1,1427947735,1579541697
6,0,8,1,17,38.0,1,25,0,0,0,0,0,7,0,59,0,1,1,1,1427933618,1581315407
5,1,0,3,0,71.0,1,48,300,0,0,0,0,7,0,16,0,1,1,1,1427980374,1579414316
4,0,0,1,0,10.0,1,10,1166,0,0,0,0,7,0,119,0,0,1,1,1427952621,1579127158
5,0,1,3,18,130.0,1,4290,47,0,1,0,49,7,0,29,1,0,1,1,1430625654,1581277634
4,0,0,0,7,16467.0,2,114862,3376,0,0,0,0,8,0,71,0,0,0,0,1430680707,1581467797
3,62,27,0,7,705.0,2,4770,2103,9,1,4,0,19,5,19,0,0,1,1,1430648466,1579727120
3,0,0,0,0,,1,9013,0,1,0,0,0,7,0,33,0,0,1,1,1430661040,1581632049
3,9,9,6,4,78.0,18,221,2466,10,0,0,5,18,0,38,0,1,1,1,1427976184,1581505764
3,0,0,0,0,196.0,1,1743,1184,7,0,0,0,7,0,25,0,1,1,1,1427993777,1581639889
3,1,4,25,288,656.0,11,3269002,111,0,0,0,0,8,0,0,0,0,1,1,1428002517,1581683984
3,0,0,4,0,1804.0,4,146150,2240,0,0,0,1118,7,0,11,0,0,1,1,1427998566,1581855859
3,0,0,0,0,167.0,8,2234,70,0,0,0,0,7,0,54,0,0,1,1,1428002040,1579211185
3,0,0,1,0,74.0,1,1114,5416,0,0,0,0,7,0,34,1,1,1,1,1428007296,1579286717
3,28,41,0,0,204.0,2,132,3005,0,0,1,0,7,0,94,0,1,1,1,1427992478,1579899324
3,0,0,1,0,124.0,6,326,832,0,0,0,0,7,0,56,0,0,1,1,1427959760,1580975698
3,0,1,15,56,154.0,6,13778,2334,0,0,0,0,7,0,54,0,0,1,1,1428012030,1581120553
2,0,0,0,0,66.0,2,50,0,0,0,0,0,7,0,55,0,1,1,1,1427966985,1581286904
2,0,0,0,0,234.0,1,261,4515,0,0,0,0,7,0,32,0,1,1,1,1428004328,1579798760
2,3,2,0,0,99.0,3,171,0,3,0,0,0,7,3,9,1,0,1,1,1427978078,1579173235
2,0,0,1,1,901.0,1,537,1861,0,0,0,0,7,1,0,0,0,1,1,1427970402,1580277842
2,0,0,2,2,186.0,4,107333,81,0,0,0,148,7,0,0,0,0,1,1,1427982317,1581558514
2,2,10,11,16,127.0,7,17881,2075,2,0,0,0,8,0,141,0,1,1,1,1427990988,1581382553
1,6,5,0,0,130.0,1,357,1914,1,0,1,0,10,2,130,0,1,0,1,1427955204,1578475020
1,0,0,1,8,137.0,1,4596,111,0,0,0,0,8,0,58,0,1,1,1,1427996749,1578430202
1,7,6,2,1,500.0,1,9057,15,0,0,0,165,13,0,12,0,1,1,1,1427964278,1578638904
1,0,0,1,0,53.0,1,48,0,0,0,0,0,7,0,52,0,0,1,1,1427988866,1580959999
1,0,0,2,1,164.0,2,171,6751,35,0,0,0,7,0,44,1,1,1,1,1427956187,1578594775
1,5,18,5,1,290.0,9,2770,2152,1,0,0,0,7,0,34,1,0,1,1,1427998957,1581928886
1,0,0,1,0,82.0,2,1867,91,0,0,0,0,7,0,81,0,1,1,1,1428003209,1579803687
1,0,1,0,0,232.0,0,355,4909,36,0,0,0,7,4,53,0,1,1,1,1427994464,1580337970
1,0,0,1,0,41.0,2,60,0,1,0,0,0,7,1,31,0,0,1,1,1428084585,1579887971
1,0,0,0,0,55.0,0,73,84,0,0,0,0,7,0,13,0,0,0,0,1428034182,1577925354
1,0,0,1,1,699.0,2,1850,3960,0,0,0,0,7,0,39,1,1,0,0,1428012897,1579902823
1,3,7,3,4,426.0,3,46464,5995,0,0,0,1,8,0,20,0,1,1,1,1428006012,1579672254
7753,73,466,1011,595,855.0,271,2839,13128,43,0,4,259,17,7,57,1,1,1,1,1428045913,1581977064
3905,23,990,463,2549,3631.0,171,51851,4980,4,0,6,63,34,5,63,1,1,1,1,1428023431,1581930455
1529,40,140,125,89,539.0,17,3468,61499,23,4,6,1,17,0,54,1,1,1,1,1428070887,1581881092
672,6,34,57,25,71.0,14,3733,0,4,0,0,0,9,7,28,0,1,0,1,1428044655,1581882532
234,0,9,40,7,115.0,34,126,7239,0,0,0,0,7,2,49,0,1,1,1,1428087806,1580290524
206,7,11,32,1,70.0,21,1008,1314,28,0,0,7,7,4,63,1,1,1,1,1428100350,1581611608
1195,136,450,258,755,1421.0,132,6327,12532,33,0,15,0,25,7,43,1,0,1,1,1430175356,1581930321
764,10,3,211,4,2424.0,69,48660,262,0,0,0,106,8,0,15,1,0,1,1,1430106423,1581964740
148,1,1,34,2,1252.0,12,3758,4093,0,0,0,0,7,0,47,1,0,0,1,1428071718,1581715058
104,7,2,16,0,109.0,14,2762,9261,3,0,1,0,7,0,63,0,1,1,1,1428092193,1580430904
99,0,0,85,27,231.0,47,405,32925,0,0,0,0,7,0,43,0,1,0,0,1428055330,1581930386
75,5,19,14,30,185.0,10,224,38,12,0,0,0,7,3,28,1,0,0,1,1428055709,1580802168
69,385,1748,19,1113,2408.0,26,30425,11626,106,0,32,75,19,8,61,1,1,1,1,1428096845,1581710900
62,19,53,23,78,299.0,14,512,2423,0,0,0,0,7,5,33,0,1,1,1,1428056299,1581534987
61,1,28,7,69,1031.0,2,993,155268,0,0,0,0,7,15,119,1,1,1,1,1428084598,1581006142
60,0,0,61,129,3696.0,11,21497,1431,0,0,0,0,8,0,26,0,0,0,0,1428082817,1581856312
51,5,318,18,20,69.0,18,5159,58,0,0,1,0,10,0,0,0,1,1,1,1428086988,1581817898
39,0,0,59,326,1599.0,25,11101,3746,91,0,0,0,8,0,55,1,0,1,0,1428085063,1581526868
33,10,208,10,4,31.0,12,18,1514,0,0,1,0,24,0,43,0,0,1,1,1428067279,1581005119
32,1,0,9,0,36.0,9,56959,0,0,0,0,0,7,0,21,1,0,1,1,1428022271,1577922621
21,0,0,55,129,1245.0,140,2774,5448,3,0,0,0,13,6,28,1,0,0,0,1428099748,1578034909
45,4,3,27,6,42.0,116,5220,11926,2,0,0,0,7,0,50,1,0,1,1,1428084573,1578493985
36,1,2,15,51,140.0,14,465,9377,14,0,0,0,7,0,56,0,1,0,1,1428096629,1581946910
34,10,1,17,19,72.0,4,945,1931,0,0,0,0,8,0,64,0,1,1,1,1428061868,1581616514
25,10,7,15,31,81.0,8,76,1488,0,0,0,0,9,0,57,0,1,1,1,1428096268,1581611564
19,0,1,9,11,60.0,15,26,1804,0,0,0,0,7,0,125,0,0,1,1,1428046280,1581858712
18,0,1,1,1,,1,49,0,0,0,0,0,7,0,47,0,1,0,1,1428072170,1579983727
16,1,2,5,10,477.0,3,1926,4599,0,0,0,0,8,5,59,1,1,0,1,1428053409,1580114251
15,0,0,23,531,1554.0,7,683136,5105,0,0,0,662,8,0,25,0,1,0,0,1428024685,1579194633
14,15,60,3,0,453.0,6,103020,3143,8,0,0,1,8,4,25,0,1,1,1,1428069400,1581957711
42,17,48,44,57,117.0,13,253,3312,0,0,0,0,47,3,0,0,0,1,1,1430763540,1580473899
35,4,7,13,14,117.0,19,99,7103,0,0,0,0,8,0,27,0,0,1,1,1430757607,1581824484
14,10,12,14,30,80.0,5,151,683,11,0,0,0,7,0,63,0,1,1,1,1428062046,1581690657
14,5,7,3,23,9154.0,19,167471,0,0,0,0,0,8,0,57,1,0,1,1,1428027527,1581603523
11,46,127,12,32,1034.0,21,21176,0,20,0,2,0,10,7,33,0,1,1,1,1428046951,1581947882
7,0,0,9,4,14917.0,4,486459,0,0,0,0,0,7,0,45,0,1,1,0,1428073634,1578015002
6,1,2,4,0,44.0,2,23,1498,0,0,0,0,7,0,109,0,0,1,1,1428085501,1581772083
5,7,9,12,17,142.0,3,215,9609,0,0,0,0,8,0,35,1,1,0,1,1428087089,1581358684
5,0,0,3,1,5.0,9,11,5306,0,0,0,0,7,0,67,0,1,1,1,1428075335,1578512916
5,13,17,0,66,1044.0,12,1165,0,0,0,0,0,7,0,84,0,1,1,1,1428092561,1581701558
5,5,17,5,11,330.0,8,13877,1361,9,0,0,0,7,0,50,0,0,1,1,1428072066,1581688600
2,1,0,1,0,17.0,1,9,0,0,0,0,0,7,0,0,0,0,1,1,1428042822,1578740957
2,0,0,0,0,1365.0,1,4877,98,0,0,0,0,7,0,20,0,0,1,1,1428088322,1581262549
2,0,0,1,20,4421.0,13,76712,0,0,0,0,0,7,0,30,0,0,1,0,1428021004,1580319453
2,0,0,2,1,213.0,2,107037,1222,0,0,0,121,7,0,0,0,0,0,0,1428083105,1581528386
5,0,0,1,0,68.0,1,165,1557,0,0,0,0,7,0,38,0,1,1,1,1428098391,1579971781
4,0,0,29,121,293.0,152,258,4703,1,0,0,0,8,0,31,0,1,1,0,1428041240,1581068089
4,1,0,4,22,338.0,6,853,4001,0,0,0,0,8,0,0,0,1,1,1,1428060497,1581589757
4,2,115,1,57,22.0,28,2358,0,0,0,12,0,0,0,18,0,1,1,1,1428064683,1581956383
3,0,0,4,1,1397.0,1,22710,1324,0,0,0,0,7,0,47,1,1,1,0,1428074442,1580755664
3,0,0,0,0,16.0,1,21,1376,0,0,0,0,7,0,74,0,1,1,1,1428058024,1580923729
3,2,4,0,23,652.0,2,5003,0,44,0,0,6,7,0,86,0,0,1,1,1428064475,1581953843
3,0,1,0,0,20.0,8,123,5268,0,0,0,0,7,0,76,0,1,1,1,1428075620,1581309695
2,1,1,0,4,1.0,1,3887,0,0,0,0,370,9,6,57,1,1,0,1,1428066475,1580492326
41,2,6,12,8,128.0,7,290,383,1,0,0,0,7,0,60,0,0,1,1,1430203510,1581625822
39,3,2,4,11,83.0,4,351,4791,0,0,0,0,7,3,38,0,0,1,1,1430197944,1581815472
2,0,4,1,0,140.0,2,1926,762,22,0,0,0,7,5,41,0,1,1,1,1428089611,1580038836
2,0,0,2,0,,1,827,0,0,0,0,11,7,0,92,0,0,1,1,1428082642,1581544500
2,0,0,0,1,39.0,2,40,805,0,0,0,0,7,0,116,0,1,0,0,1428029182,1581920507
2,0,0,0,2,419.0,2,4400,8913,0,0,0,0,7,0,93,1,1,1,1,1428093888,1579026591
1,0,0,0,0,1040.0,5,1701,6350,0,0,0,0,7,0,53,0,1,0,1,1428064532,1581508572
1,0,0,1,0,1554.0,2,9270,0,0,0,0,0,7,0,59,1,1,1,1,1428025254,1581941770
1,5,70,0,0,1687.0,22,4256,2964,0,0,0,0,58,0,85,0,1,1,1,1428090114,1581725605
15,0,5,17,21,190.0,5,841,37,0,0,0,0,7,0,0,0,0,1,1,1428158289,1580552176
11,0,0,2,0,25.0,3,509,1301,0,0,0,0,7,0,29,1,0,1,1,1428114952,1581514154
1,7,2,2,18,1367.0,5,134766,0,0,0,0,0,7,0,72,0,0,1,1,1428264657,1579810551
1,5,3,4,5,25.0,19,1484,0,1,0,0,0,7,0,77,0,1,1,1,1428048086,1579269404
1,3,0,1,0,2602.0,0,671841,8042,0,0,0,0,10,0,51,0,0,0,1,1428075779,1581947920
1,0,0,0,0,112.0,1,555,1074,0,0,0,0,7,0,20,0,0,1,1,1428046205,1580590776
1,0,0,0,0,218.0,1,252,2165,0,0,0,0,7,0,71,0,0,1,0,1428029916,1579259208
1,0,0,1,1,252.0,1,1763,1204,0,0,0,0,7,0,49,0,1,1,1,1428069448,1580870398
1,0,0,1,0,1109.0,1,1446,0,0,0,0,0,7,0,58,0,1,1,1,1428101133,1581708397
1,0,0,0,0,3683.0,2,4879,0,0,0,0,0,7,0,40,1,0,1,1,1428101912,1580374869
1,0,0,0,0,232.0,1,2269,124,0,0,0,143,7,0,10,0,0,1,1,1428049094,1578001859
1,3,5,0,0,33.0,0,85987,0,0,0,1,0,7,0,37,1,0,1,1,1428070371,1580910741
1,0,0,1,1,56.0,1,317,999,0,0,0,0,8,0,54,0,1,1,1,1428095610,1581450099
1,0,0,2,0,2154.0,1,21086,0,0,0,0,0,7,0,0,0,0,1,1,1428051760,1581951216
3243,19,66,91,32,282.0,49,59480,4193,20,0,11,0,6,2,45,0,1,0,1,1428176689,1581661941
477,353,2882,244,387,1648.0,103,35136,314,63,0,0,0,9,0,42,0,0,1,1,1428143368,1581823455
381,81,261,224,332,1371.0,62,8296,0,0,1,0,0,9,4,34,0,0,1,1,1428179037,1581700109
246,5,38,39,279,1507.0,23,3202,6267,0,0,0,0,7,6,30,1,0,1,1,1428180681,1580788192
136,2,27,29,27,153.0,9,194,1203,20,0,0,0,7,4,73,0,0,0,1,1428177359,1581523283
2118,60,202,394,133,328.0,41,676,4174,7,0,0,0,10,4,36,0,1,0,1,1428182982,1581862867
813,121,217,296,924,8937.0,112,80170,9478,0,1,17,0,19,0,82,0,1,1,1,1428182969,1581950674
805,19,65,458,139,638.0,56,11445,1173,2,0,0,0,9,0,133,0,0,0,1,1428160899,1581675244
737,44,195,165,21,346.0,70,20199,0,30,0,2,0,15,6,48,1,1,0,1,1428133577,1581925321
431,73,153,36,3,800.0,26,162931,25902,6,5,2,85,14,9,49,1,1,1,1,1428129331,1581860035
387,230,1062,206,1243,5438.0,38,235044,0,15,8,14,624,77,8,74,1,1,1,1,1428107981,1581968155
284,11,13,106,17,61.0,11,53,2752,0,0,0,0,7,0,64,0,1,1,1,1428186867,1581092277
238,2,37,39,23,588.0,56,893,6577,13,0,0,0,11,14,43,1,1,0,1,1428177501,1581871776
1,0,0,0,0,27.0,1,21060,0,0,0,0,0,7,0,0,0,0,1,0,1430760565,1581609248
1,0,0,0,0,5200.0,0,5853,4725,0,0,0,0,7,0,0,1,0,1,0,1430725166,1581655222
